query,cliques,impressoes,ctr,posicao,oportunidade_seo
clube melissa norte shopping,0,3,0.0,11.0,True
clube melissa parangaba fotos,0,1,0.0,7.0,False
clube melissa photos,0,8,0.0,2.625,True
clube melissa shopping,0,1,0.0,7.0,False
clube melissa trabalhe conosco,0,10,0.0,35.4,True
clube shopping,0,2,0.0,8.5,False
clubemelissa,0,6,0.0,17.0,True
clubemelissa.com,0,117,0.0,36.11965811965812,True
clínica no norte shopping,0,1,0.0,60.0,False
clínica santa isabel fotos,0,4,0.0,65.5,True
cnova marketplace,0,1,0.0,39.0,False
cnpj almeida,0,5,0.0,8.4,True
cnpj artwalk,0,1,0.0,13.0,False
cnpj bacio di latte,0,1,0.0,44.0,False
cnpj bauducco,0,1,0.0,47.0,False
cnpj blumenau,0,2,0.0,68.0,False
cnpj chilli beans,0,5,0.0,15.4,True
cnpj criciuma,0,1,0.0,67.0,False
cnpj da crocs,0,1,0.0,13.0,False
cnpj dress to,0,1,0.0,36.0,False
cnpj estado de santa catarina,0,2,0.0,73.5,False
cnpj fast shop,0,2,0.0,50.0,False
cnpj imaginarium,0,2,0.0,41.5,False
cnpj impar,0,3,0.0,90.33333333333333,True
cnpj lança perfume,0,1,0.0,1.0,False
cnpj loungerie,0,2,0.0,38.0,False
cnpj madero,0,5,0.0,48.6,True
cnpj melissa,0,1,0.0,9.0,False
cnpj mundo verde,0,1,0.0,20.0,False
cnpj oceane,0,1,0.0,12.0,False
cnpj pib curitiba,0,1,0.0,25.0,False
cnpj santa lolla,0,1,0.0,12.0,False
cnpj shopping center norte,0,1,0.0,54.0,False
cnpj shopping cidade jardim,0,1,0.0,6.0,False
cnpj simple organic,0,2,0.0,31.5,False
cnpj uza shoes,0,1,0.0,11.0,False
cnpj.biz junin brabo,0,4,0.0,11.75,True
cnpj.biz júnior almeida,0,25,0.0,6.8,True
cnpj.biz thata perrony,0,1,0.0,2.0,False
co selho,0,1,0.0,1.0,False
cobase,0,2,0.0,10.0,False
cobasi - o shopping do seu animal,0,1,0.0,7.0,False
cobasi araraquara,0,3,0.0,66.33333333333333,True
cobasi balneario camboriu,0,6,0.0,10.833333333333334,True
cobasi balneário camboriú,0,94,0.0,10.457446808510639,True
cobasi bc,0,1,0.0,2.0,False
cobasi bh shopping,0,1,0.0,84.0,False
cobasi blumenau norte shopping,0,156,0.0,10.871794871794872,True
cobasi blumenau telefone,0,17,0.0,8.411764705882353,True
cobasi cantareira norte shopping,0,8,0.0,34.125,True
cobasi carrefour nações,0,6,0.0,57.666666666666664,True
cobasi casa forte,0,1,0.0,8.0,False
cobasi center norte,0,1,0.0,38.0,False
cobasi centro,0,5,0.0,2.4,True
cobasi continente,0,1,0.0,28.0,False
cobasi continente shopping,0,5,0.0,38.2,True
cobasi criciúma,0,1,0.0,17.0,False
cobasi criciúma fotos,0,1,0.0,28.0,False
cobasi del rey,0,1,0.0,14.0,False
cobasi eldorado,0,1,0.0,42.0,False
cobasi em blumenau,0,50,0.0,9.24,True
cobasi esta aberta,0,1,0.0,48.0,False
cobasi fale conosco,0,1,0.0,9.0,False
cobasi flor,0,1,0.0,46.0,False
cobasi garten,0,10,0.0,13.4,True
cobasi indaial,0,2,0.0,12.0,False
cobasi itajai,0,2,0.0,3.0,False
cobasi itajaí,0,1,0.0,2.0,False
cobasi itapema,0,1,0.0,3.0,False
cobasi jaragua do sul,0,2,0.0,1.0,False
cobasi joinville,0,2,0.0,14.0,False
cobasi loja,0,1,0.0,52.0,False
cobasi lojas,0,7,0.0,42.714285714285715,True
cobasi maps,0,1,0.0,26.0,False
cobasi marketplace,0,1,0.0,26.0,False
cobasi nacoes,0,6,0.0,11.166666666666666,True
cobasi nacoes unidas,0,2,0.0,67.0,False
cobasi natal,0,2,0.0,26.5,False
cobasi nações shopping,0,64,0.0,12.0625,True
cobasi nações unidas,0,6,0.0,52.666666666666664,True
cobasi neumarkt - blumenau fotos,0,66,0.0,7.651515151515151,True
cobasi niteroi,0,1,0.0,4.0,False
cobasi no shopping,0,3,0.0,7.333333333333333,True
cobasi norte shopping,0,72,0.0,25.48611111111111,True
cobasi norte shopping blumenau,0,74,0.0,11.391891891891891,True
cobasi norte shopping rio fotos,0,1,0.0,1.0,False
cobasi o shopping do seu animal,0,2,0.0,13.0,False
cobasi open mall,0,2,0.0,67.0,False
cobasi palhoça,0,1,0.0,2.0,False
cobasi peixes,0,1,0.0,40.0,False
cobasi perto de mim,0,5,0.0,1.0,True
cobasi plaza,0,3,0.0,64.66666666666666,True
cobasi produtos para piscina,0,2,0.0,9.0,False
cobasi promoção,0,1,0.0,44.0,False
cobasi próximo,0,5,0.0,42.6,True
cobasi ricardo jafet plaza sul,0,4,0.0,38.75,True
cobasi santa catarina,0,22,0.0,28.181818181818183,True
cobasi santa maria,0,1,0.0,1.0,False
cobasi santos dumont,0,1,0.0,44.0,False
cobasi sao jose,0,1,0.0,62.0,False
cobasi sao jose sc,0,2,0.0,56.5,False
cobasi sc 401,0,4,0.0,32.0,True
cobasi shopping,0,15,0.0,9.733333333333333,True
cobasi shopping center norte,0,1,0.0,16.0,False
cobasi shopping continente,0,4,0.0,34.25,True
cobasi shopping eldorado,0,16,0.0,44.5,True
cobasi shopping norte,0,15,0.0,8.2,True
cobasi tivoli shopping,0,2,0.0,25.0,False
cobasi unidades,0,1,0.0,20.0,False
cobasi whatsapp,0,1,0.0,15.0,False
cobasi zona norte,0,4,0.0,54.25,True
cobassi,0,2,0.0,7.0,False
cobsai,0,1,0.0,9.0,False
coco bambu continente shopping,0,1,0.0,30.0,False
code aj,0,2,0.0,21.0,False
codigo de vendedor adcos,0,1,0.0,54.0,False
codigo premiado shop,0,1,0.0,11.0,False
codigo vendedora paula torres,0,1,0.0,32.0,False
coisas legais para fazer em balneário camboriú,0,1,0.0,3.0,False
coisas legais para fazer em camboriú,0,4,0.0,56.25,True
coisas para fazer em blumenau,0,2,0.0,1.0,False
coisas para fazer em criciuma,0,1,0.0,2.0,False
colcci atacado original,0,2,0.0,4.0,False
colcci balneario,0,6,0.0,10.833333333333334,True
colcci balneario shopping,0,1,0.0,10.0,False
colcci brusque,0,80,0.0,12.2375,True
colcci campinas,0,1,0.0,5.0,False
colcci chapeco,0,1,0.0,3.0,False
colcci cnpj,0,2,0.0,22.5,False
colcci de donde es,0,13,0.0,6.846153846153846,True
colcci de onde é,0,151,0.0,9.774834437086092,True
colcci dono,0,2,0.0,10.5,False
colcci fabrica,0,7,0.0,6.285714285714286,True
colcci fotos,0,2,0.0,3.5,False
colcci franquia,0,26,0.0,14.23076923076923,True
colcci fun site oficial,0,1,0.0,5.0,False
colcci goiania,0,1,0.0,8.0,False
colcci historia,0,8,0.0,28.5,True
colcci itajai,0,4,0.0,3.0,True
colcci jaraguá do sul,0,1,0.0,5.0,False
colcci jeans,0,2,0.0,2.5,False
colcci loja,0,5,0.0,7.8,True
colcci loja oficial,0,1,0.0,4.0,False
colcci lojas,0,4,0.0,19.25,True
colcci lojas fisicas,0,2,0.0,38.0,False
colcci marilia,0,1,0.0,4.0,False
colcci masculino,0,1,0.0,6.0,False
colcci oculos,0,1,0.0,4.0,False
colcci origem,0,7,0.0,28.857142857142858,True
colcci portugal,0,1,0.0,3.0,False
colcci revenda,0,2,0.0,3.0,False
colcci sao paulo,0,1,0.0,7.0,False
colcci shopping,0,1,0.0,11.0,False
colcci significado,0,8,0.0,33.375,True
colcci site,0,2,0.0,3.5,False
colcci store,0,1,0.0,63.0,False
colcci taguatinga shopping,0,1,0.0,19.0,False
colcci trabalhe conosco,0,156,0.0,17.775641025641026,True
colcci tradução,0,1,0.0,3.0,False
colcci umuarama,0,1,0.0,3.0,False
colcci wiki,0,4,0.0,6.75,True
colcci wikipedia,0,1,0.0,6.0,False
colcci wikipédia,0,16,0.0,5.125,True
colcci é brasileira,0,7,0.0,31.0,True
colcci é da onde,0,1,0.0,12.0,False
colcci é de onde,0,48,0.0,9.4375,True
colcci é marca de rico,0,1,0.0,1.0,False
colecao da farm,0,1,0.0,67.0,False
colecao inverno farm,0,1,0.0,101.0,False
colecoes farm,0,1,0.0,95.0,False
coleira cobasi,0,1,0.0,35.0,False
coleção continente,0,2,0.0,35.5,False
coleção da farm,0,1,0.0,96.0,False
coleção nova da farm,0,2,0.0,72.0,False
coleção nova farm,0,9,0.0,63.22222222222222,True
coleção santa lolla 2026,0,1,0.0,12.0,False
collci,0,1,0.0,39.0,False
com quatro,0,2,0.0,56.5,False
comacate,0,5,0.0,24.4,True
comandante almeida junior,0,4,0.0,7.5,True
comercial almeida,0,7,0.0,9.0,True
comercial knetig fotos,0,3,0.0,4.0,True
comercio balneario camboriu,0,2,0.0,26.0,False
comercio em balneario camboriu sc,0,2,0.0,11.5,False
comercio shopping,0,1,0.0,10.0,False
comfort sapatos,0,1,0.0,4.0,False
comida alemã blumenau,0,3,0.0,60.0,True
comida spoleto,0,2,0.0,89.5,False
comisarias pasaporte,0,1,0.0,6.0,False
comite,0,1,0.0,1.0,False
commerce ri,0,1,0.0,57.0,False
commercial advantage,0,2,0.0,17.0,False
commercial center,0,5,0.0,8.2,True
commercial centers,0,2,0.0,11.0,False
comnstance,0,1,0.0,10.0,False
como abrir uma franquia bacio di latte,0,1,0.0,13.0,False
como alugar loja no shopping,0,12,0.0,88.25,True
como alugar uma loja em shopping,0,15,0.0,81.66666666666667,True
como alugar uma loja no shopping,0,4,0.0,70.5,True
como cancelar pedido na riachuelo,0,1,0.0,2.0,False
como chegar na polícia federal,0,1,0.0,1.0,False
como comprar notebook com desconto de estudante,0,9,0.0,2.333333333333333,True
como comprar pelo site e retirar na loja,0,1,0.0,1.0,False
como comprar tablet com desconto de estudante,0,2,0.0,2.0,False
como comprar tablet samsung com desconto de estudante,0,1,0.0,2.0,False
como conseguir desconto em notebook sendo estudante,0,1,0.0,3.0,False
como conseguir desconto na samsung sendo estudante,0,1,0.0,3.0,False
como divulgar uma franquia,0,153,0.0,85.43137254901961,True
como e a riachuelo em santa catarina,0,63,0.0,13.301587301587302,True
como economizar nas compras,0,1,0.0,12.0,False
como economizar no material escolar,0,101,0.0,54.23762376237624,True
como economizar no material escolar​,0,100,0.0,52.83,True
como escolher material escolar,0,7,0.0,103.85714285714286,True
como escreve schutz,0,33,0.0,1.0,True
como está balneário camboriú,0,3,0.0,92.33333333333333,True
como está o shopping,0,1,0.0,1.0,False
como falar com a riachuelo,0,2,0.0,2.0,False
como fazer cadastro samsung estudante,0,1,0.0,3.0,False
como fazer o passaporte em joinville,0,75,0.0,1.6,True
como fazer passaporte em joinville,0,43,0.0,6.906976744186046,True
como fazer passaporte em joinville sc,0,9,0.0,1.0,True
como funciona o desconto da samsung para estudantes,0,1,0.0,3.0,False
como incluir brinde na compra do ingresso,0,4,0.0,18.25,True
como marcas,0,3,0.0,74.66666666666667,True
como montar quiosque no shopping,0,5,0.0,86.0,True
como pagar estacionamento no shopping,0,1,0.0,5.0,False
como pagar estacionamento shopping,0,1,0.0,4.0,False
como pagar o estacionamento do shopping,0,2,0.0,7.5,False
como pronunciar colcci,0,1,0.0,2.0,False
como revender milon,0,1,0.0,6.0,False
como revender santa lolla original,0,1,0.0,3.0,False
como saber se o tênis schutz é original,0,1,0.0,1.0,False
como se escreve schutz,0,36,0.0,1.0,True
como se pronuncia a palavra colcci,0,1,0.0,2.0,False
como se pronuncia schutz,0,3,0.0,2.0,True
como se uza,0,1,0.0,4.0,False
como shopping outlet,0,3,0.0,92.0,True
como tirar o passaporte em joinville,0,19,0.0,1.526315789473684,True
como treinar seu dragão continente shopping,0,23,0.0,10.782608695652174,True
como é a riachuelo de santa catarina,0,27,0.0,6.814814814814815,True
como é a riachuelo em santa catarina,0,326,0.0,11.687116564417177,True
como é morar em balneario camboriu,0,1,0.0,99.0,False
como é o shopping,0,2,0.0,11.0,False
como é riachuelo em santa catarina,0,5,0.0,13.0,True
comp sc,0,4,0.0,93.5,True
companhia da moda shopping continente,0,2,0.0,10.0,False
companhia maritima,0,3,0.0,53.0,True
companhia maritima loja,0,1,0.0,71.0,False
companhia maritima lojas,0,4,0.0,9.75,True
companhia maritima maio,0,1,0.0,54.0,False
companhia maritma,0,1,0.0,52.0,False
companhia marítima moda praia,0,1,0.0,80.0,False
companies for national strategy compete with,0,1,0.0,6.0,False
company's competitive position,0,1,0.0,51.0,False
competitivas,0,1,0.0,92.0,False
competitive advantage,0,14,0.0,12.071428571428571,True
competitive advantage strategies,0,2,0.0,26.5,False
competitive position,0,5,0.0,12.6,True
complexo alameda,0,4,0.0,80.0,True
complexo de exclusividade,0,1,0.0,67.0,False
complexo de lojas,0,1,0.0,12.0,False
complexo tour geneve,0,1,0.0,2.0,False
compra de materiais,0,1,0.0,72.0,False
compra de material,0,6,0.0,71.16666666666667,True
compra do material escolar,0,183,0.0,71.14754098360656,True
compra fácil lingerie,0,1,0.0,8.0,False
compra material,0,2,0.0,98.5,False
compra premiada visa,0,1,0.0,96.0,False
compraemdestaque,0,6,0.0,67.0,True
comprar all star,0,1,0.0,4.0,False
comprar bicicleta ergométrica,0,8,0.0,1.0,True
comprar bússola,0,1,0.0,1.0,False
comprar chinelo rider,0,1,0.0,1.0,False
comprar cinta,0,1,0.0,1.0,False
comprar fans en facebook,0,3,0.0,48.0,True
comprar ingresso cinema balneario shopping,0,5,0.0,10.8,True
comprar material,0,1,0.0,60.0,False
comprar material escolar online,0,1,0.0,1.0,False
comprar notebook samsung estudante,0,1,0.0,2.0,False
comprar online e retirar na loja,0,9,0.0,1.0,True
comprar pelo whatsapp riachuelo,0,1,0.0,27.0,False
comprar peteca,0,1,0.0,1.0,False
comprar tablet com desconto de estudante,0,1,0.0,2.0,False
comprar tenis society,0,2,0.0,1.0,False
comprar trampolim,0,2,0.0,1.0,False
compras avatim,0,1,0.0,38.0,False
compras blumenau,0,3,0.0,37.0,True
compras camboriu,0,1,0.0,9.0,False
compras de material escolar,0,1,0.0,58.0,False
compras e shoppings em al qasim province,0,4,0.0,39.75,True
compras e shoppings em curitiba,0,1,0.0,64.0,False
compras e shoppings em estado de são paulo,0,7,0.0,86.28571428571429,True
compras e shoppings em florianópolis,0,33,0.0,31.666666666666668,True
compras e shoppings em lindóia,0,2,0.0,95.0,False
compras e shoppings em macon,0,1,0.0,91.0,False
compras e shoppings em porto alegre,0,1,0.0,86.0,False
compras e shoppings em sertã,0,2,0.0,78.0,False
compras e shoppings em são lourenço do oeste,0,1,0.0,82.0,False
compras e shoppings em vizela,0,6,0.0,74.83333333333333,True
compras em balneário camboriú,0,304,0.0,25.94736842105263,True
compras em blumenau,0,7,0.0,11.285714285714286,True
compras em camboriú,0,300,0.0,40.63666666666666,True
compras em cancun,0,3,0.0,72.0,True
compras em florianópolis,0,1,0.0,42.0,False
compras em jaraguá do sul,0,1,0.0,60.0,False
compras em santa catarina,0,30,0.0,38.4,True
compras en camboriu,0,4,0.0,13.0,True
compras en florianopolis,0,1,0.0,55.0,False
compras florianopolis,0,1,0.0,42.0,False
compras m2,0,7,0.0,6.428571428571429,True
compras sc,0,66,0.0,62.45454545454545,True
compras sephora,0,1,0.0,21.0,False
compre online e retire na loja,0,1,0.0,1.0,False
compressor schulz,0,2,0.0,5.0,False
compressor schulz 8.6,0,1,0.0,6.0,False
compressor schulz é bom,0,1,0.0,3.0,False
compressores schulz,0,1,0.0,6.0,False
comprinhas de natal,0,3,0.0,87.0,True
comtinente shopping,0,101,0.0,8.742574257425742,True
comércio aberto perto de mim,0,1,0.0,1.0,False
comércio perto de mim,0,4,0.0,2.0,True
conatnce,0,1,0.0,11.0,False
conceito bs,0,1,0.0,8.0,False
conceito de continente,0,6,0.0,68.33333333333333,True
conceito de continentes,0,2,0.0,68.0,False
conceito de idh,0,4,0.0,89.0,True
conceito de lide,0,1,0.0,92.0,False
conceito de pib per capita,0,10,0.0,80.1,True
conceito idh,0,3,0.0,101.0,True
concentra store,0,16,0.0,17.9375,True
concept,0,1,0.0,1.0,False
concept loja,0,31,0.0,12.483870967741936,True
concept loja de roupas,0,6,0.0,7.166666666666667,True
concept marca,0,2,0.0,1.0,False
concept moda,0,2,0.0,14.0,False
concept shop,0,8,0.0,79.0,True
concept shopping,0,1,0.0,8.0,False
concepts shop,0,1,0.0,67.0,False
concessionária que administra a br 101,0,3,0.0,6.333333333333333,True
concierge,0,1,0.0,1.0,False
concorra a premios,0,2,0.0,44.5,False
concorre a,0,1,0.0,32.0,False
condominio continente park shopping,0,1,0.0,26.0,False
condominio continente shopping,0,6,0.0,9.166666666666666,True
condominio shopping continente,0,4,0.0,10.75,True
condominio the spot,0,1,0.0,89.0,False
condomínio almeida,0,12,0.0,13.0,True
condomínio the spot,0,2,0.0,11.5,False
conect car itau,0,1,0.0,60.0,False
conectar com,0,2,0.0,44.5,False
conectar junior,0,1,0.0,40.0,False
conectar.com,0,2,0.0,59.5,False
conectcar contato,0,1,0.0,19.0,False
conema balneario,0,1,0.0,11.0,False
conexões empresariais em florianópolis,0,1,0.0,47.0,False
conjunto centauro,0,1,0.0,57.0,False
conjunto lingerie,0,1,0.0,12.0,False
conjunto nike feminino,0,1,0.0,3.0,False
conjunto nike menina,0,1,0.0,1.0,False
conjuntos vivara,0,2,0.0,52.5,False
connected smart cities ranking,0,29,0.0,73.3103448275862,True
connections neumarkt,0,3,0.0,15.333333333333334,True
consatance,0,2,0.0,9.0,False
consatnce,0,2,0.0,10.0,False
conselhos do consultor,0,1,0.0,76.0,False
constaance,0,1,0.0,10.0,False
constace,0,8,0.0,9.0,True
constacne,0,1,0.0,10.0,False
constamc,0,1,0.0,10.0,False
constanc,0,1,0.0,10.0,False
constancce,0,1,0.0,10.0,False
constance,0,574,0.0,10.162020905923345,True
constance - buriti shopping fotos,0,1,0.0,8.0,False
constance - norte shopping,0,10,0.0,12.3,True
constance - norte shopping fotos,0,2,0.0,5.5,False
constance - shopping internacional de guarulhos fotos,0,1,0.0,20.0,False
constance arapiraca,0,1,0.0,6.0,False
constance balneario camboriu,0,2,0.0,11.0,False
constance center norte,0,62,0.0,11.67741935483871,True
constance com br seja um franqueado,0,3,0.0,26.0,True
constance continente shopping,0,17,0.0,11.764705882352942,True
constance diamond mall,0,1,0.0,2.0,False
constance franquia,0,34,0.0,32.205882352941174,True
constance franquia valor,0,4,0.0,66.75,True
constance freguesia,0,1,0.0,2.0,False
constance jeangeorges,0,1,0.0,1.0,False
constance open mall,0,6,0.0,69.16666666666667,True
constance park shopping,0,2,0.0,1.0,False
constance sapatos,0,1,0.0,34.0,False
constance shopping tambore,0,26,0.0,14.192307692307692,True
constance taquara plaza,0,11,0.0,1.0,True
constance umuarama,0,1,0.0,9.0,False
constance é marca boa,0,1,0.0,2.0,False
constance.com.br,0,1,0.0,70.0,False
constancec,0,1,0.0,9.0,False
constancwe,0,2,0.0,10.5,False
constande,0,1,0.0,5.0,False
constane,0,2,0.0,10.0,False
constanec,0,1,0.0,9.0,False
constanse,0,3,0.0,9.666666666666666,True
constence,0,1,0.0,10.0,False
constnce,0,2,0.0,10.0,False
construtora ancora,0,2,0.0,62.5,False
construtora blumenau,0,18,0.0,94.77777777777777,True
construtora criciuma,0,1,0.0,87.0,False
construtora em criciuma,0,2,0.0,81.0,False
construtora em criciuma sc,0,2,0.0,82.5,False
construtora em criciúma,0,1,0.0,67.0,False
construtora em jaraguá do sul,0,22,0.0,81.68181818181819,True
construtora em joinville,0,6,0.0,99.16666666666667,True
construtora em lages,0,1,0.0,83.0,False
construtora em piçarras,0,1,0.0,75.0,False
construtora itajai,0,1,0.0,100.0,False
construtora itajai ltda,0,1,0.0,90.0,False
construtora lages,0,1,0.0,66.0,False
construtora lages sc,0,6,0.0,75.83333333333333,True
construtoras de shoppings em sp,0,28,0.0,76.28571428571429,True
construção shopping,0,1,0.0,3.0,False
consultorio medico santa isabel,0,2,0.0,10.0,False
consultório médico moderno,0,1,0.0,58.0,False
consultório santa isabel,0,1,0.0,53.0,False
consumer week,0,21,0.0,6.666666666666667,True
contact centers,0,1,0.0,4.0,False
contact junior,0,1,0.0,1.0,False
contact souq,0,1,0.0,81.0,False
contanc,0,1,0.0,9.0,False
contance,0,14,0.0,9.642857142857142,True
contanse,0,1,0.0,10.0,False
contato,0,1,0.0,7.0,False
contato oceane,0,1,0.0,31.0,False
contato riachuelo central,0,1,0.0,3.0,False
contato riachuelo whatsapp,0,1,0.0,1.0,False
contato zap,0,1,0.0,9.0,False
contatos,0,1,0.0,2.0,False
contin,0,2,0.0,38.0,False
contine,0,8,0.0,33.875,True
continen,0,1,0.0,28.0,False
continenete,0,1,0.0,39.0,False
continent,0,5,0.0,22.2,True
continent shopping,0,118,0.0,8.110169491525424,True
continental shopping,0,450,0.0,19.26222222222222,True
continental shopping boliche,0,2,0.0,23.5,False
continental shopping centre,0,2,0.0,10.5,False
continental shopping cinema,0,15,0.0,36.53333333333333,True
continental shopping florianopolis,0,27,0.0,8.962962962962962,True
