campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,shopping,video_p25,video_p50,video_p75,video_p100
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-01-25,40788,29059,1.403627,42,0.102971,1.225714,1.262136,51.48,13.0,0,3.96,4.0,0,12.87,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3855.0,0,0.013354,12.0,0,0,3855.0,0,0.013354,0,0,0,0.0,0,0,0.0,0,0,,,,12.0,facebook,CS,341.0,111.0,58.0,25.0
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-01-25,247442,178620,1.385298,284,0.114774,1.101479,1.264215,312.82,209.0,0,1.496746,24.0,0,13.034167,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7835.0,0,0.039926,25.0,0,0,7835.0,0,0.039926,0,0,0,0.0,0,0,0.0,0,0,,,,209.0,instagram,CS,1272.0,314.0,195.0,97.0
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-01-25,443,430,1.030233,1,0.225734,0.44,0.993228,0.44,1.0,0,0.44,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,132.0,0,0.003333,0.0,0,0,132.0,0,0.003333,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,threads,CS,14.0,2.0,,
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-01-25,47123,38757,1.215858,77,0.163402,0.666179,1.088551,51.295804,21.0,0,2.442657,3.0,0,17.098601,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6565.0,0,0.007814,3.0,0,0,6565.0,0,0.007814,0,0,0,0.0,0,0,0.0,0,0,,,,21.0,facebook,CS,280.0,84.0,50.0,29.0
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-01-25,281098,238177,1.180206,270,0.096052,1.166423,1.120372,314.934239,186.0,0,1.693195,47.0,0,6.700728,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8947.0,0,0.0352,50.0,0,0,8947.0,0,0.0352,0,0,0,0.0,0,0,0.0,0,0,,,,185.0,instagram,CS,470.0,158.0,100.0,77.0
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-01-25,494,485,1.018557,1,0.202429,0.519957,1.052545,0.519957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,155.0,0,0.003355,0.0,0,0,155.0,0,0.003355,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,7.0,,,
[ALC] Nike 20% OFF - 26/01,120238977576680087,OUTCOME_AWARENESS,2026-01-25,25508,25227,1.011139,23,0.090168,1.171739,1.056531,26.95,8.0,0,3.36875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1576.0,0,0.0171,6.0,0,0,1576.0,0,0.0171,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,facebook,CS,1105.0,370.0,201.0,127.0
[ALC] Nike 20% OFF - 26/01,120238977576680087,OUTCOME_AWARENESS,2026-01-25,48348,47222,1.023845,51,0.105485,0.960588,1.013279,48.99,40.0,0,1.22475,8.0,0,6.12375,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,921.0,0,0.053192,1.0,0,0,921.0,0,0.053192,0,0,0,0.0,0,0,0.0,0,0,,,,40.0,instagram,CS,725.0,353.0,224.0,173.0
[ALC] Volta às aulas,120239008937960087,OUTCOME_AWARENESS,2026-01-25,159445,111347,1.431965,208,0.130453,0.957788,1.249459,199.22,127.0,0,1.568661,17.0,0,11.718824,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,0,1.337047,19.0,0,0,149.0,0,1.337047,0,0,0,0.0,0,0,0.0,0,0,,,,125.0,facebook,CS,,,,
[ALC] Capivalley vídeo,120239017203610087,OUTCOME_AWARENESS,2026-01-25,113399,93367,1.214551,319,0.281308,0.386771,1.088017,123.38,35.0,0,3.525143,5.0,0,24.676,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13844.0,0,0.008912,55.0,0,0,13844.0,0,0.008912,0,0,0,0.0,0,0,0.0,0,0,,,,35.0,facebook,CS,1634.0,556.0,294.0,149.0
[ALC] Capivalley vídeo,120239017203610087,OUTCOME_AWARENESS,2026-01-25,187041,158793,1.177892,215,0.114948,0.992558,1.140926,213.4,165.0,0,1.293333,24.0,0,8.891667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5610.0,0,0.038039,22.0,0,0,5610.0,0,0.038039,0,0,0,0.0,0,0,0.0,0,0,,,,165.0,instagram,CS,992.0,124.0,67.0,40.0
[ALC] Capivalley vídeo,120239017203610087,OUTCOME_AWARENESS,2026-01-25,58,57,1.017544,0,0.0,0.0,0.689655,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,0.0025,0.0,0,0,16.0,0,0.0025,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,4.0,,,
[ALC] - Video Capivalley 2,120239017296950087,OUTCOME_AWARENESS,2026-01-25,134131,100916,1.329135,991,0.73883,0.162134,1.197898,160.675274,35.0,0,4.590722,11.0,0,14.606843,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19621.0,0,0.008189,137.0,0,0,19621.0,0,0.008189,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,facebook,CS,2875.0,1050.0,532.0,258.0
[ALC] - Video Capivalley 2,120239017296950087,OUTCOME_AWARENESS,2026-01-25,141180,115512,1.222211,160,0.113331,1.11828,1.267352,178.924738,118.0,0,1.516311,19.0,0,9.417091,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5541.0,0,0.032291,37.0,0,0,5541.0,0,0.032291,0,0,0,0.0,0,0,0.0,0,0,,,,118.0,instagram,CS,945.0,188.0,95.0,55.0
[ALC] - Video Capivalley 2,120239017296950087,OUTCOME_AWARENESS,2026-01-25,243,233,1.042918,0,0.0,0.0,1.646042,0.399988,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,93.0,0,0.004301,0.0,0,0,93.0,0,0.004301,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,24.0,8.0,3.0,2.0
[ALC] Usaflex liquida,120239017471460087,OUTCOME_AWARENESS,2026-01-25,72036,54559,1.320332,87,0.120773,0.938581,1.133552,81.656587,60.0,0,1.360943,4.0,0,20.414147,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,0,1.134119,11.0,0,0,72.0,0,1.134119,0,0,0,0.0,0,0,0.0,0,0,,,,60.0,facebook,CS,,,,
[ALC] Usaflex liquida,120239017471460087,OUTCOME_AWARENESS,2026-01-25,127339,95566,1.332472,145,0.113869,1.086851,1.23759,157.593413,114.0,0,1.382398,13.0,0,12.12257,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,116.0,0,1.358564,2.0,0,0,116.0,0,1.358564,0,0,0,0.0,0,0,0.0,0,0,,,,114.0,instagram,CS,,,,
[ALC] Homem do Sapato - promoção,120239017891420087,OUTCOME_AWARENESS,2026-01-25,94780,69620,1.36139,133,0.140325,0.833284,1.169305,110.826752,113.0,0,0.980768,6.0,0,18.471125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,114.0,0,0.972164,1.0,0,0,114.0,0,0.972164,0,0,0,0.0,0,0,0.0,0,0,,,,112.0,facebook,CS,,,,
[ALC] Homem do Sapato - promoção,120239017891420087,OUTCOME_AWARENESS,2026-01-25,179539,130386,1.376981,197,0.109725,1.169357,1.283082,230.363249,166.0,0,1.38773,26.0,0,8.860125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,170.0,0,1.355078,4.0,0,0,170.0,0,1.355078,0,0,0,0.0,0,0,0.0,0,0,,,,166.0,instagram,CS,,,,
[ALC] Homem do Sapato - promoção,120239017891420087,OUTCOME_AWARENESS,2026-01-25,9,9,1.0,0,0.0,0.0,3.333236,0.029999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,,,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-01,800891,342837,2.336069,967,0.120741,0.993795,1.199914,961.0,637.0,0,1.508634,100.0,0,9.61,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43079.0,0,0.022308,197.0,0,0,43079.0,0,0.022308,0,0,0,0.0,0,0,0.0,0,0,,,,637.0,instagram,CS,5897.0,1811.0,993.0,628.0
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-01,533150,297218,1.793801,2321,0.435337,0.251188,1.093515,583.007352,310.0,0,1.880669,39.0,0,14.948906,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,49134.0,0,0.011866,272.0,0,0,49138.0,0,0.011865,0,0,0,0.0,0,0,0.0,0,0,,,,308.0,facebook,CS,6242.0,2104.0,1084.0,591.0
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-01,294363,191374,1.538156,354,0.12026,0.956646,1.150459,338.652653,267.0,0,1.268362,36.0,0,9.407018,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9866.0,0,0.034325,48.0,0,0,9866.0,0,0.034325,0,0,0,0.0,0,0,0.0,0,0,,,,266.0,instagram,CS,1868.0,328.0,149.0,88.0
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-01,284,248,1.145161,1,0.352113,0.259994,0.915473,0.259994,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,90.0,0,0.002889,1.0,0,0,90.0,0,0.002889,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,15.0,8.0,2.0,
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-02-01,63649,44858,1.4189,75,0.117834,0.9572,1.127905,71.79,22.0,0,3.263182,3.0,0,23.93,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5669.0,0,0.012664,11.0,0,0,5669.0,0,0.012664,0,0,0,0.0,0,0,0.0,0,0,,,,22.0,facebook,CS,510.0,150.0,86.0,49.0
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-02-01,286732,209343,1.369676,318,0.110905,1.056855,1.172105,336.08,244.0,0,1.377377,32.0,0,10.5025,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6991.0,0,0.048073,29.0,0,0,6991.0,0,0.048073,0,0,0,0.0,0,0,0.0,0,0,,,,244.0,instagram,CS,1263.0,218.0,126.0,63.0
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-02-01,2056,1825,1.126575,3,0.145914,0.74,1.079767,2.22,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,605.0,0,0.003669,1.0,0,0,605.0,0,0.003669,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,CS,93.0,26.0,17.0,8.0
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-02-01,82269,62480,1.316725,183,0.222441,0.446765,0.993789,81.757987,25.0,0,3.270319,6.0,0,13.626331,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10456.0,0,0.007819,22.0,0,0,10457.0,0,0.007818,0,0,0,0.0,0,0,0.0,0,0,,,,25.0,facebook,CS,442.0,162.0,85.0,51.0
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-02-01,318200,254409,1.250742,320,0.100566,1.009569,1.01528,323.062044,221.0,0,1.461819,68.0,0,4.750912,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8527.0,0,0.037887,37.0,0,0,8527.0,0,0.037887,0,0,0,0.0,0,0,0.0,0,0,,,,221.0,instagram,CS,355.0,139.0,84.0,68.0
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-02-01,1210,1150,1.052174,2,0.165289,0.614985,1.016504,1.22997,1.0,0,1.22997,1.0,0,1.22997,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,0,0.003618,4.0,0,0,340.0,0,0.003618,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,threads,CS,15.0,2.0,1.0,1.0
[ALC] Volta às aulas,120239008937960087,OUTCOME_AWARENESS,2026-02-01,172706,115047,1.501178,190,0.110014,1.063737,1.170255,202.11,100.0,0,2.0211,13.0,0,15.546923,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,141.0,0,1.433404,39.0,0,0,141.0,0,1.433404,0,0,0,0.0,0,0,0.0,0,0,,,,100.0,facebook,CS,,,,
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-01,123909,78238,1.583744,293,0.236464,0.479016,1.132699,140.351579,101.0,0,1.38962,9.0,0,15.59462,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8007.0,0,0.017529,40.0,0,0,8007.0,0,0.017529,0,0,0,0.0,0,0,0.0,0,0,,,,101.0,facebook,CS,1738.0,545.0,270.0,148.0
