campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,shopping
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-20,23734,20791,1.141552,38,0.160108,0.755,1.208814,28.69,13.0,0,2.206923,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,360.0,99.0,56.0,38.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-20,9228,8799,1.048756,17,0.184222,0.678824,1.250542,11.54,14.0,0,0.824286,5.0,0,2.308,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,21.0,8.0,7.0,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-20,22253,20692,1.07544,49,0.220195,0.519592,1.144115,25.46,20.0,0,1.273,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2091.0,814.0,371.0,239.0,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-20,21178,20880,1.014272,6,0.028331,4.376667,1.239966,26.26,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,133.0,22.0,14.0,5.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-20,25855,25855,1.0,35,0.13537,0.889143,1.203636,31.12,29.0,0,1.073103,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-21,8099,7899,1.02532,7,0.08643,1.392857,1.203852,9.75,6.0,0,1.625,2.0,0,4.875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,135.0,40.0,24.0,18.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-21,8731,8112,1.076307,11,0.125988,0.950909,1.19803,10.46,9.0,0,1.162222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,338.0,124.0,70.0,46.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-21,10546,10469,1.007355,10,0.094823,1.298,1.230798,12.98,10.0,0,1.298,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,95.0,29.0,14.0,10.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-21,19350,18517,1.044986,39,0.20155,0.647949,1.305943,25.27,26.0,0,0.971923,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38.0,16.0,12.0,8.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-21,46579,45844,1.016033,59,0.126667,0.969153,1.227592,57.18,36.0,0,1.588333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,249.0,100.0,45.0,25.0,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-21,26001,23377,1.112247,34,0.130764,0.905294,1.183801,30.78,10.0,0,3.078,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,426.0,108.0,59.0,36.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-21,9067,8910,1.017621,12,0.132348,0.9575,1.267233,11.49,7.0,0,1.641429,4.0,0,2.8725,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,86.0,23.0,10.0,5.0,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-21,22321,21725,1.027434,53,0.237445,0.477736,1.134358,25.32,16.0,0,1.5825,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1756.0,662.0,306.0,201.0,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-21,27542,27536,1.000218,7,0.025416,4.717143,1.198896,33.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,182.0,30.0,17.0,3.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-21,35345,33914,1.042195,53,0.14995,0.75434,1.131136,39.98,40.0,0,0.9995,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-22,10338,10280,1.005642,15,0.145096,0.768667,1.115303,11.53,10.0,0,1.153,4.0,0,2.8825,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,167.0,57.0,36.0,27.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-22,10221,10221,1.0,9,0.088054,1.273333,1.121221,11.46,6.0,0,1.91,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,699.0,229.0,135.0,94.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-22,11916,11558,1.030974,11,0.092313,1.225455,1.131252,13.48,8.0,0,1.685,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,37.0,16.0,12.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-22,22987,22439,1.024422,37,0.160961,0.767568,1.235481,28.4,28.0,0,1.014286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,8.0,5.0,5.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-22,49942,48236,1.035368,54,0.108125,1.070926,1.157943,57.83,35.0,0,1.652286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,598.0,317.0,100.0,59.0,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-22,30066,28147,1.068178,46,0.152997,0.736522,1.126854,33.88,13.0,0,2.606154,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,410.0,106.0,60.0,43.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-22,9668,9506,1.017042,9,0.093091,1.24,1.154324,11.16,7.0,0,1.594286,2.0,0,5.58,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,14.0,7.0,6.0,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-22,7964,7837,1.016205,18,0.226017,0.479444,1.083626,8.63,3.0,0,2.876667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,559.0,219.0,97.0,65.0,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-22,29848,28403,1.050875,5,0.016752,6.76,1.132404,33.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,215.0,42.0,20.0,15.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-22,37271,37271,1.0,51,0.136836,0.786471,1.076172,40.11,38.0,0,1.055526,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-23,16152,15709,1.0282,22,0.136206,0.847273,1.154037,18.64,17.0,0,1.096471,1.0,0,18.64,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,48.0,19.0,14.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-23,17652,17194,1.026637,19,0.107637,1.095789,1.17947,20.82,14.0,0,1.487143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,451.0,143.0,90.0,64.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-23,25038,24210,1.034201,21,0.083873,1.492857,1.252097,31.35,12.0,0,2.6125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,243.0,78.0,43.0,29.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-23,18387,18387,1.0,33,0.179475,0.722727,1.297112,23.85,22.0,0,1.084091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,51.0,13.0,5.0,3.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-23,43596,43000,1.01386,41,0.094045,1.270732,1.195064,52.1,26.0,0,2.003846,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,489.0,285.0,100.0,53.0,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-23,13649,12727,1.072444,17,0.124551,0.911765,1.135614,15.5,7.0,0,2.214286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,134.0,23.0,12.0,8.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-23,7945,7945,1.0,5,0.062933,1.852,1.165513,9.26,3.0,0,3.086667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,47.0,13.0,6.0,3.0,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-23,14229,14042,1.013317,0,0.0,0.0,1.150467,16.37,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,111.0,22.0,13.0,12.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-23,31935,30384,1.051047,44,0.13778,0.815227,1.123219,35.87,30.0,0,1.195667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-23,10751,10550,1.019052,9,0.083713,1.386667,1.160822,12.48,6.0,0,2.08,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,193.0,102.0,31.0,18.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-24,20702,20702,1.0,22,0.10627,1.200455,1.275722,26.41,21.0,0,1.257619,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,225.0,82.0,35.0,25.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-24,25220,24872,1.013992,14,0.055512,2.342857,1.300555,32.8,6.0,0,5.466667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1476.0,534.0,290.0,196.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-24,45384,43645,1.039844,70,0.154239,0.918429,1.416579,64.29,49.0,0,1.312041,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,767.0,308.0,146.0,73.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-24,17374,16643,1.043922,28,0.16116,0.865357,1.394613,24.23,20.0,0,1.2115,1.0,0,24.23,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,165.0,55.0,34.0,23.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-24,41124,39550,1.039798,40,0.097267,1.28725,1.252067,51.49,19.0,0,2.71,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,610.0,310.0,104.0,55.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-24,7473,7116,1.050169,8,0.107052,1.1475,1.228422,9.18,7.0,0,1.311429,2.0,0,4.59,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,47.0,17.0,10.0,6.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-24,28987,28170,1.029002,40,0.137993,0.877,1.210198,35.08,25.0,0,1.4032,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-24,21026,20080,1.047112,11,0.052316,2.425455,1.268905,26.68,9.0,0,2.964444,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,313.0,146.0,45.0,31.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-25,22302,21504,1.037109,17,0.076226,1.726471,1.316025,29.35,7.0,0,4.192857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,199.0,78.0,33.0,22.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-25,24337,23764,1.024112,30,0.123269,1.09,1.343633,32.7,23.0,0,1.421739,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,913.0,311.0,165.0,113.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-25,43974,43326,1.014956,48,0.109155,1.333958,1.456088,64.03,36.0,0,1.778611,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,571.0,229.0,114.0,62.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-25,16769,16769,1.0,21,0.125231,1.160476,1.453277,24.37,13.0,0,1.874615,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,21.0,12.0,10.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-25,39535,38849,1.017658,35,0.088529,1.485714,1.31529,52.0,21.0,0,2.47619,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,648.0,331.0,106.0,67.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-25,7096,7061,1.004957,10,0.140924,0.92,1.296505,9.2,8.0,0,1.15,4.0,0,2.3,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,51.0,17.0,9.0,4.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-25,28576,28310,1.009396,39,0.136478,0.938718,1.281145,36.61,28.0,0,1.3075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-25,20681,20363,1.015617,15,0.07253,1.854,1.344713,27.81,9.0,0,3.09,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,320.0,131.0,42.0,27.0,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-25,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-25,15900,15465,1.028128,2,0.012579,10.84,1.363522,21.68,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,429.0,197.0,102.0,79.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-26,20982,20690,1.014113,19,0.090554,1.507895,1.365456,28.65,13.0,0,2.203846,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,150.0,60.0,17.0,8.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-26,22493,21482,1.047063,23,0.102254,1.357391,1.387987,31.22,17.0,0,1.836471,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1152.0,389.0,232.0,141.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-26,42136,40494,1.040549,42,0.099677,1.484762,1.47997,62.36,25.0,0,2.4944,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,763.0,231.0,136.0,75.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-26,16484,16202,1.017405,27,0.163795,0.901481,1.476583,24.34,17.0,0,1.431765,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,87.0,25.0,10.0,7.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-26,38735,38735,1.0,46,0.118756,1.143913,1.358461,52.62,24.0,0,2.1925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,591.0,309.0,109.0,68.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-26,6869,6618,1.037927,6,0.087349,1.541667,1.34663,9.25,3.0,0,3.083333,1.0,0,9.25,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,52.0,16.0,12.0,6.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-26,27495,25730,1.068597,44,0.160029,0.815,1.304237,35.86,28.0,0,1.280714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-26,9194,9194,1.0,5,0.054383,2.602,1.415053,13.01,3.0,0,4.336667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,130.0,58.0,15.0,12.0,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-26,20256,19775,1.024324,10,0.049368,2.832,1.398104,28.32,1.0,0,28.32,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,223.0,114.0,38.0,30.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-27,27044,26730,1.011747,25,0.092442,1.55,1.43285,38.75,20.0,0,1.9375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,202.0,52.0,25.0,18.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-27,23257,23110,1.006361,25,0.107495,1.3524,1.453756,33.81,20.0,0,1.6905,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1420.0,533.0,281.0,210.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-27,41082,38482,1.067564,48,0.116839,1.303958,1.523538,62.59,33.0,0,1.896667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,304.0,93.0,43.0,33.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-27,15831,15760,1.004505,18,0.113701,1.345556,1.52991,24.22,14.0,0,1.73,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,5.0,4.0,3.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-27,36195,35641,1.015544,34,0.093936,1.515882,1.423954,51.54,16.0,0,3.22125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,578.0,287.0,86.0,51.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-27,6389,6252,1.021913,7,0.109563,1.281429,1.403976,8.97,4.0,0,2.2425,1.0,0,8.97,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43.0,16.0,7.0,4.0,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-27,26412,26412,1.0,36,0.136302,1.001944,1.365667,36.07,25.0,0,1.4428,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-27,18261,17617,1.036556,8,0.043809,3.325,1.456656,26.6,1.0,0,26.6,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,150.0,77.0,25.0,15.0,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-27,47372,46676,1.014911,16,0.033775,4.683125,1.581736,74.93,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1184.0,466.0,275.0,139.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-28,28339,27510,1.030135,28,0.098804,1.391429,1.374784,38.96,20.0,0,1.948,3.0,0,12.986667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,555.0,214.0,108.0,68.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-28,24352,24074,1.011548,26,0.106767,1.295385,1.383049,33.68,17.0,0,1.981176,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1107.0,396.0,238.0,176.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-28,44811,44811,1.0,53,0.118275,1.238113,1.464373,65.62,39.0,0,1.682564,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,408.0,95.0,49.0,28.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-28,17671,17159,1.029839,30,0.16977,0.852667,1.447569,25.58,24.0,0,1.065833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,12.0,8.0,6.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-28,43907,42206,1.040302,55,0.125265,1.085636,1.35992,59.71,27.0,0,2.211481,2.0,0,29.855,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,766.0,405.0,133.0,76.0,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-28,1009,995,1.01407,0,0.0,0.0,1.417245,1.43,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,,,,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-28,6794,6794,1.0,16,0.235502,0.579375,1.364439,9.27,11.0,0,0.842727,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-28,22457,21443,1.047288,16,0.071247,1.98,1.410696,31.68,9.0,0,3.52,4.0,0,7.92,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,68.0,23.0,11.0,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-28,17082,16526,1.033644,2,0.011708,12.535,1.467627,25.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,331.0,123.0,84.0,39.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-01,34392,33231,1.034937,30,0.08723,1.355,1.181961,40.65,19.0,0,2.139474,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,423.0,177.0,62.0,40.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-01,31090,30241,1.028074,23,0.073979,1.536087,1.136378,35.33,18.0,0,1.962778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1693.0,630.0,333.0,227.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-01,60690,58058,1.045334,64,0.105454,1.216406,1.282748,77.85,47.0,0,1.656383,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,502.0,130.0,65.0,35.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-01,25827,24637,1.048301,49,0.189724,0.641429,1.216944,31.43,32.0,0,0.982188,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,54.0,25.0,16.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-01,52862,52133,1.013983,64,0.12107,0.946406,1.145814,60.57,47.0,0,1.288723,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,924.0,409.0,152.0,94.0,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-03-01,27210,25775,1.055674,11,0.040426,2.876364,1.162808,31.64,1.0,0,31.64,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1198.0,563.0,334.0,263.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-02,34655,33196,1.043951,44,0.126966,0.881591,1.119319,38.79,23.0,0,1.686522,8.0,0,4.84875,0.0,0,0.0,0,0,0,0,0,0,1.0,0,38.79,0,0,0,756.0,297.0,125.0,81.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-02,28694,28526,1.005889,28,0.097581,1.168214,1.13996,32.71,22.0,0,1.486818,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1621.0,562.0,315.0,207.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-02,50979,48344,1.054505,50,0.09808,1.2892,1.264442,64.46,34.0,0,1.895882,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,96.0,50.0,35.0,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-02,19713,18857,1.045394,27,0.136965,0.872222,1.194643,23.55,20.0,0,1.1775,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,130.0,39.0,24.0,11.0,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-02,45695,44975,1.016009,54,0.118175,0.954259,1.127695,51.53,38.0,0,1.356053,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,693.0,284.0,104.0,67.0,NR
