campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,age,shopping
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,114101,59388,1.92128,104,0.091147,1.171953,1.068204,121.883145,73.0,0,1.669632,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,17.0,0,7.169597,0,0,0,1028.0,405.0,158.0,90.0,25-34,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,60335,36321,1.66116,34,0.056352,1.829165,1.030772,62.191605,19.0,0,3.273242,0.0,0,0.0,1.0,0,62.191605,0,0,0,0,0,0,19.0,0,3.273242,0,0,0,507.0,183.0,80.0,46.0,35-44,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,42602,27634,1.541652,25,0.058683,1.624842,0.953501,40.621048,16.0,0,2.538816,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,5.0,0,8.12421,0,0,0,329.0,121.0,65.0,32.0,45-54,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,36235,24536,1.47681,20,0.055195,1.603041,0.884803,32.060827,14.0,0,2.290059,0.0,0,0.0,1.0,0,32.060827,0,0,0,0,0,0,1.0,0,32.060827,0,0,0,273.0,100.0,52.0,34.0,55-64,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,24551,17828,1.377103,8,0.032585,2.612567,0.851311,20.900539,3.0,0,6.966846,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,10.45027,0,0,0,116.0,32.0,18.0,10.0,65+,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,310787,181817,1.70934,302,0.097173,1.323606,1.286183,399.728914,248.0,0,1.61181,0.0,0,0.0,1.0,0,399.728914,0,0,0,0,0,0,22.0,0,18.169496,0,0,0,,,,,18-24,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,363435,229291,1.585038,361,0.09933,1.291081,1.282431,466.080393,280.0,0,1.664573,0.0,0,0.0,1.0,0,466.080393,0,0,0,0,0,0,35.0,0,13.316583,0,0,0,,,,,25-34,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,164315,107338,1.530819,107,0.065119,1.936772,1.261203,207.234621,66.0,0,3.139919,0.0,0,0.0,1.0,0,207.234621,0,0,0,0,0,0,15.0,0,13.815641,0,0,0,,,,,35-44,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,102127,69037,1.479308,69,0.067563,1.835113,1.239856,126.622824,38.0,0,3.33218,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,4.0,0,31.655706,0,0,0,,,,,45-54,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,74781,48843,1.531048,76,0.10163,1.177789,1.196988,89.511996,16.0,0,5.5945,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,6.0,0,14.918666,0,0,0,,,,,55-64,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,47440,31186,1.521195,53,0.11172,1.059458,1.183627,56.151252,10.0,0,5.615125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,13,13,1.0,0,0.0,0.0,0.769248,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,71937,47850,1.503386,77,0.107038,1.150042,1.230983,88.553204,63.0,0,1.405606,34.0,0,2.604506,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,422.0,74.0,38.0,26.0,18-24,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,73462,51006,1.440262,66,0.089842,1.329745,1.194674,87.763175,52.0,0,1.687753,34.0,0,2.58127,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,448.0,109.0,61.0,40.0,25-34,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,33819,23365,1.447421,33,0.097578,1.240045,1.210015,40.92148,16.0,0,2.557593,11.0,0,3.720135,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,281.0,74.0,37.0,20.0,35-44,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,21661,15156,1.429203,29,0.133881,0.887963,1.188815,25.750932,10.0,0,2.575093,9.0,0,2.861215,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,177.0,46.0,25.0,16.0,45-54,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,17126,11622,1.473585,29,0.169333,0.713819,1.208732,20.700749,5.0,0,4.14015,1.0,0,20.700749,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,139.0,41.0,20.0,15.0,55-64,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,10439,6952,1.501582,20,0.191589,0.636023,1.218552,12.72046,1.0,0,12.72046,2.0,0,6.36023,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,77.0,24.0,8.0,5.0,65+,BS
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,189074,120998,1.562621,127,0.067169,1.771732,1.190063,225.01,75.0,0,3.000133,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1181.0,553.0,155.0,93.0,18-24,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,190481,126176,1.509645,129,0.067723,1.734419,1.174605,223.74,76.0,0,2.943947,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1232.0,540.0,156.0,104.0,25-34,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,69920,47415,1.474639,58,0.082952,1.422241,1.179777,82.49,32.0,0,2.577813,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,528.0,217.0,80.0,50.0,35-44,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,30552,21430,1.425665,23,0.075281,1.604783,1.208104,36.91,12.0,0,3.075833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,248.0,81.0,32.0,24.0,45-54,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,16256,11051,1.470998,18,0.110728,1.075556,1.190945,19.36,8.0,0,2.42,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,157.0,52.0,27.0,17.0,55-64,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,7808,5435,1.436615,7,0.089652,1.318571,1.182121,9.23,1.0,0,9.23,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,109.0,33.0,12.0,9.0,65+,NK
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2026-02-09,29,29,1.0,0,0.0,0.0,1.034483,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,257270,187518,1.371975,223,0.086679,1.467412,1.271943,327.232849,6.0,0,54.538808,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3423.0,1423.0,482.0,296.0,18-24,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,315687,234328,1.347201,364,0.115304,1.096328,1.264111,399.063474,6.0,0,66.510579,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4997.0,1997.0,741.0,462.0,25-34,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,149857,110726,1.353404,229,0.152812,0.827998,1.265284,189.611651,4.0,0,47.402913,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3316.0,1138.0,520.0,340.0,35-44,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,88176,65515,1.34589,132,0.149701,0.851598,1.274848,112.410979,3.0,0,37.470326,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2045.0,619.0,272.0,168.0,45-54,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,60634,45185,1.341906,123,0.202856,0.635453,1.289057,78.16068,5.0,0,15.632136,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1436.0,400.0,178.0,102.0,55-64,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,32858,24300,1.352181,91,0.276949,0.46374,1.284326,42.200367,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,770.0,209.0,92.0,54.0,65+,NK
ALC - Arena Super Games,120236945555570157,OUTCOME_AWARENESS,2026-02-09,60,60,1.0,0,0.0,0.0,1.166677,0.070001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,105513,54704,1.928799,108,0.102357,1.075571,1.100923,116.161669,34.0,0,3.41652,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11275.0,4501.0,2239.0,1609.0,18-24,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,157392,82098,1.917123,211,0.13406,0.800248,1.072815,168.852426,40.0,0,4.221311,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16576.0,6646.0,3607.0,2556.0,25-34,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,109851,55738,1.970846,137,0.124714,0.855414,1.066824,117.191684,13.0,0,9.014745,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12683.0,4999.0,2829.0,1978.0,35-44,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,103539,52522,1.971345,123,0.118796,0.908956,1.079802,111.801606,10.0,0,11.180161,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14442.0,5402.0,3147.0,2243.0,45-54,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,101708,45246,2.247889,224,0.220238,0.490364,1.07997,109.841578,13.0,0,8.449352,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17257.0,5986.0,3241.0,2284.0,55-64,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,67568,30355,2.225927,155,0.229399,0.465555,1.067977,72.161037,4.0,0,18.040259,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13589.0,4858.0,2615.0,1808.0,65+,NK
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-09,14,14,1.0,0,0.0,0.0,0.714296,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,43821,26696,1.641482,37,0.084434,1.515676,1.279752,56.08,20.0,0,2.804,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,575.0,299.0,79.0,46.0,18-24,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,35610,23296,1.528589,35,0.098287,1.311143,1.288683,45.89,21.0,0,2.185238,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,513.0,280.0,98.0,54.0,25-34,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,13590,8912,1.52491,15,0.110375,1.164,1.284768,17.46,10.0,0,1.746,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,268.0,95.0,51.0,29.0,35-44,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,7276,4610,1.578308,6,0.082463,1.54,1.269929,9.24,1.0,0,9.24,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,171.0,68.0,27.0,15.0,45-54,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,4758,2946,1.615071,6,0.126103,1.06,1.336696,6.36,2.0,0,3.18,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,166.0,50.0,20.0,12.0,55-64,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,2506,1584,1.582071,4,0.159617,0.805,1.284916,3.22,1.0,0,3.22,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,103.0,33.0,12.0,6.0,65+,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-09,5,5,1.0,0,0.0,0.0,2.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,25269,16548,1.527012,26,0.102893,1.054897,1.085413,27.427311,20.0,0,1.371366,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,28053,18177,1.543324,27,0.096246,1.095448,1.054329,29.5771,19.0,0,1.556689,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,14998,10142,1.478801,5,0.033338,3.15769,1.052704,15.788452,3.0,0,5.262817,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,11427,7778,1.469144,4,0.035005,2.942212,1.029916,11.768846,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,10363,7101,1.459372,5,0.048249,2.169787,1.046891,10.848936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,6391,4536,1.408951,10,0.15647,0.657936,1.029472,6.579355,2.0,0,3.289677,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-09,4,4,1.0,0,0.0,0.0,2.499755,0.009999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,40845,13902,2.938066,71,0.173828,3.029577,5.26625,215.1,5.0,0,43.02,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5364.0,2658.0,1515.0,1052.0,18-24,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,31087,12144,2.559865,50,0.160839,3.344,5.378454,167.2,5.0,0,33.44,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5107.0,2512.0,1468.0,1047.0,25-34,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,13289,6413,2.072197,27,0.203176,2.709259,5.504553,73.15,4.0,0,18.2875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3139.0,1670.0,1040.0,742.0,35-44,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,9467,4681,2.022431,18,0.190134,3.132222,5.955424,56.38,11.0,0,5.125455,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2518.0,1345.0,889.0,659.0,45-54,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,8016,3900,2.055385,18,0.224551,2.844444,6.387226,51.2,9.0,0,5.688889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2453.0,1399.0,922.0,672.0,55-64,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,6581,3003,2.191475,17,0.258319,2.828824,7.3074,48.09,6.0,0,8.015,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2053.0,1185.0,783.0,584.0,65+,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-09,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,63827,49513,1.289096,63,0.098704,1.287237,1.270559,81.095944,41.0,0,1.97795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,592.0,331.0,74.0,48.0,18-24,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,59067,48529,1.217149,49,0.082957,1.526862,1.266634,74.816258,23.0,0,3.252881,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,585.0,294.0,69.0,34.0,25-34,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,20315,16386,1.239778,12,0.05907,2.155726,1.27338,25.868706,9.0,0,2.874301,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,232.0,108.0,35.0,23.0,35-44,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,8277,6983,1.185307,5,0.060408,2.101895,1.26972,10.509474,3.0,0,3.503158,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,125.0,53.0,14.0,9.0,45-54,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,4032,3524,1.144154,5,0.124008,1.017949,1.262338,5.089745,4.0,0,1.272436,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,54.0,18.0,8.0,5.0,55-64,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,1964,1700,1.155294,2,0.101833,1.269936,1.293214,2.539873,1.0,0,2.539873,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38.0,15.0,7.0,5.0,65+,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-09,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,27404,21434,1.278529,40,0.145964,0.97,1.415852,38.8,31.0,0,1.251613,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,183.0,30.0,17.0,15.0,18-24,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,28517,23010,1.239331,28,0.098187,1.421071,1.395308,39.79,24.0,0,1.657917,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,186.0,41.0,29.0,17.0,25-34,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,9854,8121,1.213397,7,0.071037,1.931429,1.372032,13.52,3.0,0,4.506667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,84.0,12.0,7.0,4.0,35-44,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,2849,2671,1.066642,2,0.0702,2.0,1.404001,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,6.0,4.0,2.0,45-54,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,1788,1666,1.073229,1,0.055928,2.45,1.370246,2.45,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26.0,5.0,3.0,,55-64,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,870,804,1.08209,1,0.114943,1.38,1.586207,1.38,1.0,0,1.38,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,3.0,2.0,2.0,65+,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-09,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,40542,25067,1.617346,22,0.054265,2.159091,1.171624,47.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,567.0,312.0,108.0,55.0,18-24,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,30542,20454,1.493204,18,0.058935,2.024444,1.193111,36.44,1.0,0,36.44,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,454.0,219.0,78.0,44.0,25-34,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,10185,7298,1.395588,1,0.009818,11.76,1.154639,11.76,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,179.0,80.0,31.0,16.0,35-44,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,4726,3341,1.414547,0,0.0,0.0,1.256877,5.94,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,136.0,52.0,24.0,19.0,45-54,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,2772,1955,1.417903,0,0.0,0.0,1.165224,3.23,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,112.0,35.0,14.0,8.0,55-64,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,1388,998,1.390782,1,0.072046,1.58,1.138329,1.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,53.0,17.0,5.0,4.0,65+,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-09,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,35382,26348,1.342872,44,0.124357,0.904318,1.124583,39.79,25.0,0,1.5916,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,46273,32457,1.425671,65,0.140471,0.754615,1.060013,49.05,25.0,0,1.962,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,32806,23339,1.40563,41,0.124977,0.868537,1.085472,35.61,16.0,0,2.225625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,28675,20324,1.410894,42,0.146469,0.697143,1.021099,29.28,9.0,0,3.253333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,28084,19039,1.475077,63,0.224327,0.461429,1.035109,29.07,19.0,0,1.53,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-09,17529,12442,1.408857,47,0.268127,0.365745,0.980661,17.19,10.0,0,1.719,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,NK
