campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,device_platform,shopping,video_p50,video_p75,video_p100
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-18,113,110,1.027273,1,0.884956,0.170028,1.504668,0.170028,1.0,0,0.170028,1.0,0,0.170028,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-18,40716,40716,1.0,80,0.196483,0.767249,1.507514,61.379942,54.0,0,1.136666,6.0,0,10.22999,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-18,119,119,1.0,1,0.840336,0.190031,1.596897,0.190031,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-18,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-18,5359,4995,1.072873,233,4.347826,0.080515,3.500653,18.76,204.0,0,0.091961,34.0,0,0.551765,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-18,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-18,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-18,3073,3003,1.02331,5,0.162707,0.924,1.503417,4.62,2.0,0,2.31,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-18,9,9,1.0,0,0.0,0.0,1.111111,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-18,4563,4428,1.030488,5,0.109577,1.348,1.477098,6.74,3.0,0,2.246667,1.0,0,6.74,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,83.0,mobile_app,CS,38.0,18.0,11.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-18,21,21,1.0,0,0.0,0.0,0.952381,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-19,315,295,1.067797,0,0.0,0.0,1.937121,0.610193,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,desktop,CS,11.0,6.0,5.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-19,70275,68268,1.029399,71,0.101032,1.769434,1.787688,125.629778,56.0,0,2.243389,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1090.0,mobile_app,CS,501.0,192.0,124.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-19,70,68,1.029412,0,0.0,0.0,1.286122,0.090029,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-19,5,5,1.0,0,0.0,0.0,8.0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-19,7241,5449,1.328868,190,2.623947,0.495053,12.989919,94.06,133.0,0,0.707218,2.0,0,47.03,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,726.0,mobile_app,CS,354.0,229.0,163.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-19,49,49,1.0,0,0.0,0.0,1.428189,0.069981,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,CS,1.0,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-19,23841,23339,1.021509,27,0.11325,1.380001,1.562855,37.260032,17.0,0,2.191767,5.0,0,7.452006,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,99.0,mobile_app,CS,21.0,12.0,6.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-19,27,27,1.0,0,0.0,0.0,1.851357,0.049987,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-19,113,105,1.07619,0,0.0,0.0,1.416362,0.160049,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-19,43534,41851,1.040214,95,0.21822,0.685473,1.49584,65.119911,64.0,0,1.017499,8.0,0,8.139989,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-19,134,134,1.0,0,0.0,0.0,0.970446,0.13004,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-19,3,3,1.0,0,0.0,0.0,6.669813,0.020009,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-19,5859,5451,1.074849,249,4.249872,0.08502,3.613242,21.169986,233.0,0,0.090858,32.0,0,0.661562,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-19,2,2,1.0,0,0.0,0.0,5.00236,0.010005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-19,11,10,1.1,0,0.0,0.0,1.818182,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-19,18923,18371,1.030047,30,0.158537,0.973,1.542567,29.19,24.0,0,1.21625,3.0,0,9.73,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-19,6,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-19,86,83,1.036145,0,0.0,0.0,1.162791,0.1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,desktop,CS,3.0,2.0,1.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-19,26479,26479,1.0,38,0.14351,1.069474,1.534801,40.64,16.0,0,2.54,2.0,0,20.32,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,770.0,mobile_app,CS,275.0,142.0,78.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-19,98,98,1.0,1,1.020408,0.17,1.734694,0.17,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,mobile_web,CS,,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-20,161,156,1.032051,0,0.0,0.0,1.304348,0.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,desktop,CS,7.0,5.0,4.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-20,86200,82318,1.047159,98,0.113689,1.482755,1.685731,145.31,76.0,0,1.911974,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1291.0,mobile_app,CS,627.0,209.0,139.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-20,106,104,1.019231,0,0.0,0.0,1.415094,0.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,mobile_web,CS,,,
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-20,4,2,2.0,0,0.0,0.0,10.0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,desktop,CS,3.0,3.0,3.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-20,7002,4934,1.419133,199,2.842045,0.537035,15.262782,106.87,154.0,0,0.693961,1.0,0,106.87,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,291.0,mobile_app,CS,137.0,91.0,62.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-20,54,53,1.018868,0,0.0,0.0,1.666667,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,CS,1.0,1.0,1.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-20,28265,27203,1.03904,39,0.13798,1.092821,1.507872,42.62,36.0,0,1.183889,4.0,0,10.655,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,mobile_app,CS,24.0,14.0,8.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-20,40,40,1.0,0,0.0,0.0,1.0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-20,99,94,1.053191,0,0.0,0.0,1.818435,0.180025,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-20,49821,47861,1.040952,112,0.224805,0.63875,1.43594,71.539949,83.0,0,0.861927,7.0,0,10.219993,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-20,157,153,1.026144,0,0.0,0.0,1.210359,0.190026,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-20,6905,6328,1.091182,352,5.097755,0.072955,3.719044,25.68,331.0,0,0.077583,62.0,0,0.414194,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-20,4,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-20,11,11,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-20,22412,21713,1.032193,33,0.147243,1.002727,1.476441,33.09,24.0,0,1.37875,4.0,0,8.2725,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-20,11,11,1.0,0,0.0,0.0,0.909091,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-20,73,71,1.028169,0,0.0,0.0,1.506849,0.11,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,desktop,CS,1.0,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-20,31187,30468,1.023599,54,0.173149,0.841481,1.457017,45.44,25.0,0,1.8176,3.0,0,15.146667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1021.0,mobile_app,CS,373.0,203.0,98.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-20,91,91,1.0,0,0.0,0.0,1.538462,0.14,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,mobile_web,CS,,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-21,216,212,1.018868,0,0.0,0.0,1.157571,0.250035,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,desktop,CS,8.0,7.0,7.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-21,96141,92097,1.04391,129,0.134178,1.096124,1.470756,141.399939,95.0,0,1.48842,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1680.0,mobile_app,CS,693.0,247.0,176.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-21,137,134,1.022388,1,0.729927,0.180025,1.314054,0.180025,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,CS,,,
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-21,3,2,1.5,2,66.666667,0.01,6.666667,0.02,2.0,0,0.01,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,CS,1.0,1.0,1.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-21,4107,2937,1.398366,118,2.873143,0.474153,13.623083,55.95,84.0,0,0.666071,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,216.0,mobile_app,CS,114.0,62.0,42.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-21,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-21,33,32,1.03125,0,0.0,0.0,0.909534,0.030015,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-21,31372,30339,1.034049,73,0.232692,0.561506,1.306578,40.989971,57.0,0,0.719122,8.0,0,5.123746,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,123.0,mobile_app,CS,29.0,10.0,5.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-21,35,35,1.0,0,0.0,0.0,0.857561,0.030015,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-21,94,86,1.093023,0,0.0,0.0,0.957447,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-21,55540,51851,1.071146,143,0.257472,0.494336,1.272776,70.69,100.0,0,0.7069,16.0,0,4.418125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-21,169,164,1.030488,3,1.775148,0.073333,1.301775,0.22,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-21,7553,7026,1.075007,366,4.845757,0.066721,3.233152,24.42,353.0,0,0.069178,72.0,0,0.339167,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-21,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-21,20,20,1.0,0,0.0,0.0,1.5,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-21,24215,23995,1.009169,37,0.152798,0.846757,1.293826,31.33,31.0,0,1.010645,2.0,0,15.665,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-21,9,9,1.0,0,0.0,0.0,1.111111,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-21,92,90,1.022222,0,0.0,0.0,0.652174,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,desktop,CS,1.0,1.0,1.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-21,34038,34038,1.0,57,0.16746,0.767719,1.285622,43.76,31.0,0,1.411613,3.0,0,14.586667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1013.0,mobile_app,CS,374.0,195.0,95.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-21,81,81,1.0,0,0.0,0.0,1.234568,0.1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,CS,1.0,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-22,393,383,1.02611,0,0.0,0.0,1.501394,0.590048,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26.0,desktop,CS,13.0,6.0,6.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-22,84586,78356,1.079509,101,0.119405,1.214554,1.450239,122.669946,75.0,0,1.635599,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1722.0,mobile_app,CS,728.0,327.0,211.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-22,129,129,1.0,0,0.0,0.0,0.620205,0.080006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,mobile_web,CS,3.0,1.0,1.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-22,5,4,1.25,0,0.0,0.0,18.0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,desktop,CS,1.0,1.0,
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-22,5612,3956,1.418605,128,2.280827,0.565078,12.888453,72.33,103.0,0,0.702233,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,383.0,mobile_app,CS,183.0,130.0,96.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-22,60,59,1.016949,0,0.0,0.0,0.66685,0.040011,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,CS,,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-22,28065,27654,1.014862,46,0.163905,0.790217,1.295207,36.349981,32.0,0,1.135937,2.0,0,18.17499,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,107.0,mobile_app,CS,31.0,16.0,11.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-22,35,35,1.0,0,0.0,0.0,0.857378,0.030008,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-22,143,127,1.125984,0,0.0,0.0,1.328671,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-22,49551,47431,1.044697,105,0.211903,0.593619,1.257896,62.33,71.0,0,0.877887,4.0,0,15.5825,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-22,149,145,1.027586,1,0.671141,0.17,1.14094,0.17,1.0,0,0.17,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-22,1,1,1.0,1,100.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-22,7608,7113,1.069591,319,4.192955,0.070502,2.956099,22.49,297.0,0,0.075724,59.0,0,0.381186,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-22,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-22,13,13,1.0,0,0.0,0.0,1.538462,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-22,21148,21148,1.0,35,0.1655,0.781714,1.293739,27.36,20.0,0,1.368,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,CS,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-22,13,13,1.0,0,0.0,0.0,1.538462,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,CS,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-22,132,130,1.015385,0,0.0,0.0,0.833545,0.110028,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,desktop,CS,2.0,1.0,1.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-22,30818,30282,1.0177,53,0.171977,0.739622,1.271982,39.199952,22.0,0,1.781816,3.0,0,13.066651,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1007.0,mobile_app,CS,359.0,165.0,84.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-22,94,94,1.0,0,0.0,0.0,0.85128,0.08002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,mobile_web,CS,1.0,1.0,1.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-23,280,265,1.056604,0,0.0,0.0,1.857292,0.520042,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,desktop,CS,10.0,7.0,7.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-23,76578,72842,1.051289,79,0.103163,1.563037,1.612473,123.479946,63.0,0,1.959999,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1436.0,mobile_app,CS,612.0,266.0,192.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-23,86,85,1.011765,0,0.0,0.0,1.744327,0.150012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,mobile_web,CS,3.0,2.0,2.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-23,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,CS,,,
