localizacao,plataforma,impressoes,cliques,custo,conversoes,ctr,cpa
,Google Ads,3,0,0.012458,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.000299,0.0,0.0,0.0
,Google Ads,36,0,0.111952,0.0,0.0,0.0
,Google Ads,17,0,0.042776,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,24,0,0.071757,0.0,0.0,0.0
,Google Ads,27,0,0.098299,0.0,0.0,0.0
,Google Ads,18,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,24,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.1,1.0,100.0,0.1
,Google Ads,11,0,0.013758,0.0,0.0,0.0
,Google Ads,39,0,0.100541,0.0,0.0,0.0
,Google Ads,26,0,0.076364,0.0,0.0,0.0
,Google Ads,1,0,0.011247,0.0,0.0,0.0
,Google Ads,1,0,0.001857,0.0,0.0,0.0
,Google Ads,10,2,2.474442,0.0,20.0,0.0
,Google Ads,95,5,2.241747,3.0,5.263157894736842,0.747249
,Google Ads,21,1,0.188516,0.0,4.761904761904762,0.0
,Google Ads,9,1,0.007628,2.0,11.11111111111111,0.003814
,Google Ads,26,5,3.27,5.0,19.230769230769234,0.654
,Google Ads,1246,0,3.976045,2.0,0.0,1.9880225
,Google Ads,29,0,0.078469,0.0,0.0,0.0
,Google Ads,13,0,0.045382,0.0,0.0,0.0
,Google Ads,8,1,0.132929,1.0,12.5,0.132929
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,200,0,0.696938,0.0,0.0,0.0
,Google Ads,19,2,1.435214,0.0,10.526315789473683,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.004791,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,29,0,0.093633,0.0,0.0,0.0
,Google Ads,23,0,0.058619,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.57,0.0,33.33333333333333,0.0
,Google Ads,28,0,0.09429,0.0,0.0,0.0
,Google Ads,1,0,0.001241,0.0,0.0,0.0
,Google Ads,10,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.005093,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.008564,0.0,0.0,0.0
,Google Ads,9,0,0.035943,0.0,0.0,0.0
,Google Ads,8,1,0.272123,0.0,12.5,0.0
,Google Ads,199,0,0.672154,0.0,0.0,0.0
,Google Ads,4,1,0.121704,0.0,25.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.908269,0.0,50.0,0.0
,Google Ads,22,4,0.61,8.0,18.181818181818183,0.07625
,Google Ads,19,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.000397,0.0,0.0,0.0
,Google Ads,163,0,0.547276,0.0,0.0,0.0
,Google Ads,127,0,0.41504,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,7,2,0.84,3.0,28.57142857142857,0.27999999999999997
,Google Ads,126,1,0.401375,0.0,0.7936507936507936,0.0
,Google Ads,1,0,0.00312,0.0,0.0,0.0
,Google Ads,8,1,0.61,2.0,12.5,0.305
,Google Ads,13,4,1.399418,3.0,30.76923076923077,0.4664726666666667
,Google Ads,11,2,1.066671,0.0,18.181818181818183,0.0
,Google Ads,10,0,0.0,0.0,0.0,0.0
,Google Ads,8,1,3.137982,0.0,12.5,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,279,0,1.051205,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,47,0,0.151028,0.0,0.0,0.0
,Google Ads,14,0,0.017143,0.0,0.0,0.0
,Google Ads,13,0,0.039241,0.0,0.0,0.0
,Google Ads,9,0,0.033331,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,16,0,0.0,0.0,0.0,0.0
,Google Ads,373,0,1.041221,1.0,0.0,1.041221
,Google Ads,5,1,0.19,0.0,20.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.007717,0.0,0.0,0.0
,Google Ads,49,0,0.14755,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,39,6,0.55,6.0,15.384615384615385,0.09166666666666667
,Google Ads,11,1,0.18,0.0,9.090909090909092,0.0
,Google Ads,35,1,1.14,2.0,2.857142857142857,0.57
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,5,1,0.01,0.0,20.0,0.0
,Google Ads,92,0,0.270031,0.0,0.0,0.0
,Google Ads,87,0,0.179076,0.0,0.0,0.0
,Google Ads,34,0,0.108135,0.0,0.0,0.0
,Google Ads,8,0,0.009498,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,204,13,12.94617,14.0,6.372549019607843,0.9247264285714286
,Google Ads,7,1,0.190425,1.0,14.285714285714285,0.190425
,Google Ads,2,1,0.238899,1.0,50.0,0.238899
,Google Ads,12,2,0.08,3.0,16.666666666666664,0.02666666666666667
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,120,0,0.420963,1.0,0.0,0.420963
,Google Ads,70,0,0.218173,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,0.77,1.0,25.0,0.77
,Google Ads,83,0,0.285366,0.0,0.0,0.0
,Google Ads,156,0,0.519567,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,2,0.8,2.0,100.0,0.4
,Google Ads,4,1,0.53,1.0,25.0,0.53
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,1.379828,2.0,25.0,0.689914
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.002859,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,83,4,0.95745,4.0,4.819277108433735,0.2393625
,Google Ads,23,2,0.567571,0.0,8.695652173913043,0.0
,Google Ads,65,10,1.867292,19.0,15.384615384615385,0.09827852631578947
,Google Ads,39,3,0.49,4.0,7.6923076923076925,0.1225
,Google Ads,14,1,0.5,1.0,7.142857142857142,0.5
,Google Ads,1010,5,4.726123,63.0,0.49504950495049505,0.0750178253968254
,Google Ads,5,0,0.000747,0.0,0.0,0.0
,Google Ads,3,0,0.009288,0.0,0.0,0.0
,Google Ads,1450,1,4.64547,1.0,0.06896551724137931,4.64547
,Google Ads,1839,1,4.86869,3.0,0.0543773790103317,1.6228966666666667
,Google Ads,56,8,4.92,11.0,14.285714285714285,0.44727272727272727
,Google Ads,13,1,0.5,1.0,7.6923076923076925,0.5
,Google Ads,1330,1,4.266256,0.0,0.07518796992481204,0.0
,Google Ads,3,0,0.008139,0.0,0.0,0.0
,Google Ads,16,6,2.389621,2.0,37.5,1.1948105
,Google Ads,26,4,1.14,5.0,15.384615384615385,0.22799999999999998
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,33,2,2.735874,6.0,6.0606060606060606,0.45597899999999997
,Google Ads,38,2,1.848657,0.0,5.263157894736842,0.0
,Google Ads,19,1,5.516746,0.0,5.263157894736842,0.0
,Google Ads,33,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.007773,0.0,0.0,0.0
,Google Ads,25,1,0.357699,2.0,4.0,0.1788495
,Google Ads,91,2,0.495488,2.0,2.197802197802198,0.247744
,Google Ads,14,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.003468,0.0,0.0,0.0
,Google Ads,13,1,0.597525,0.0,7.6923076923076925,0.0
,Google Ads,19,2,0.519705,1.0,10.526315789473683,0.519705
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.28,2.0,33.33333333333333,0.14
,Google Ads,19,1,0.224268,1.0,5.263157894736842,0.224268
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,291,0,0.907468,1.0,0.0,0.907468
,Google Ads,37,0,0.10545,0.0,0.0,0.0
,Google Ads,74,0,0.267806,0.0,0.0,0.0
,Google Ads,215,0,0.82913,0.0,0.0,0.0
,Google Ads,11,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,63,1,1.18,1.0,1.5873015873015872,1.18
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,87,7,0.53,4.0,8.045977011494253,0.1325
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,125,0,0.394788,0.0,0.0,0.0
,Google Ads,88,1,0.175022,0.0,1.1363636363636365,0.0
,Google Ads,233,1,0.630147,1.0,0.4291845493562232,0.630147
,Google Ads,1,0,0.005592,0.0,0.0,0.0
,Google Ads,10,3,1.29,4.0,30.0,0.3225
,Google Ads,10,0,0.0,0.0,0.0,0.0
,Google Ads,13,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.0,0.0,0.0,0.0
,Google Ads,18,1,0.344458,1.0,5.555555555555555,0.344458
,Google Ads,8,1,1.19181,0.0,12.5,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.04397,0.0,0.0,0.0
,Google Ads,278,0,0.851429,0.0,0.0,0.0
,Google Ads,315,0,0.841499,0.0,0.0,0.0
,Google Ads,13,3,0.79,4.0,23.076923076923077,0.1975
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,247,0,0.760384,0.0,0.0,0.0
,Google Ads,1,0,0.003107,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.32,2.0,50.0,0.16
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,12,0,0.00489,0.0,0.0,0.0
,Google Ads,17,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,27,1,0.765775,0.0,3.7037037037037033,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,896,117,62.816954,118.0,13.058035714285715,0.5323470677966102
,Google Ads,41,5,3.47,5.0,12.195121951219512,0.6940000000000001
,Google Ads,99,0,0.245787,0.0,0.0,0.0
,Google Ads,1657,0,5.733715,3.0,0.0,1.9112383333333334
,Google Ads,510,12,13.340529,3.0,2.3529411764705883,4.446843
,Google Ads,8453,83,43.081759,300.0,0.9818999171891637,0.14360586333333333
,Google Ads,8763,7,15.349515,137.0,0.07988131918292822,0.11204025547445255
,Google Ads,2244,0,6.045359,1.0,0.0,6.045359
,Google Ads,144,8,6.39,6.0,5.555555555555555,1.065
,Google Ads,26,1,1.15,0.0,3.8461538461538463,0.0
,Google Ads,3274,25,16.922679,122.0,0.7635919364691508,0.13871048360655736
,Google Ads,105,0,0.307397,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,57,3,0.443419,3.0,5.263157894736842,0.14780633333333335
,Google Ads,25,4,2.110431,1.0,16.0,2.110431
,Google Ads,1440,141,36.853726,176.5,9.791666666666666,0.20880298016997167
,Google Ads,439,57,15.924896,76.0,12.984054669703873,0.2095381052631579
,Google Ads,7623,87,61.93737,622.0,1.1412829594647778,0.0995777652733119
,Google Ads,4616,8,7.999837,123.0,0.17331022530329288,0.06503932520325204
,Google Ads,877,1,2.428043,3.0,0.11402508551881414,0.8093476666666667
,Google Ads,709,1,1.820137,1.0,0.14104372355430184,1.820137
,Google Ads,57,3,1.83,2.0,5.263157894736842,0.915
,Google Ads,27,0,0.0,0.0,0.0,0.0
,Google Ads,704,1,2.231314,2.0,0.14204545454545456,1.115657
,Google Ads,14,0,0.057884,0.0,0.0,0.0
,Google Ads,39,8,3.97,10.0,20.51282051282051,0.397
,Google Ads,14,2,1.081932,4.0,14.285714285714285,0.270483
,Google Ads,161,7,0.575562,0.0,4.3478260869565215,0.0
,Google Ads,76,1,0.689902,1.0,1.3157894736842104,0.689902
,Google Ads,44,1,4.604087,22.0,2.272727272727273,0.20927668181818182
,Google Ads,154,3,2.35622,5.0,1.948051948051948,0.471244
,Google Ads,15,2,1.182365,0.0,13.333333333333334,0.0
,Google Ads,65,7,3.960991,4.0,10.76923076923077,0.99024775
,Google Ads,11,2,1.165662,2.0,18.181818181818183,0.582831
,Google Ads,125,17,2.530878,12.0,13.600000000000001,0.2109065
,Google Ads,284,25,4.098676,15.0,8.80281690140845,0.2732450666666667
,Google Ads,15,1,0.05,1.0,6.666666666666667,0.05
,Google Ads,132,11,3.65,8.0,8.333333333333332,0.45625
,Google Ads,111,7,2.7,5.0,6.306306306306306,0.54
,Google Ads,5,0,0.016556,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,351,0,0.850099,0.0,0.0,0.0
,Google Ads,2781,2,9.104777,2.0,0.0719165767709457,4.5523885
,Google Ads,379,9,13.461722,1.0,2.3746701846965697,13.461722
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2669,12,8.991239,60.0,0.44960659423004873,0.14985398333333333
,Google Ads,25,1,0.07867,0.0,4.0,0.0
,Google Ads,3719,2,9.366893,1.0,0.05377789728421619,9.366893
,Google Ads,222,5,4.66,1.0,2.2522522522522523,4.66
,Google Ads,87,6,4.003637,7.0,6.896551724137931,0.5719481428571429
,Google Ads,857,2,2.411209,21.0,0.2333722287047841,0.1148194761904762
,Google Ads,21,4,0.299291,2.0,19.047619047619047,0.1496455
,Google Ads,3,0,0.031461,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,41,0,0.09179,0.0,0.0,0.0
,Google Ads,58,0,0.201012,0.0,0.0,0.0
,Google Ads,35,0,0.009252,0.0,0.0,0.0
,Google Ads,15,1,0.045494,1.0,6.666666666666667,0.045494
,Google Ads,120,0,0.36621,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,20,0,0.0,0.0,0.0,0.0
,Google Ads,53,6,0.97,3.0,11.320754716981133,0.3233333333333333
,Google Ads,93,0,0.189557,0.0,0.0,0.0
,Google Ads,69,0,0.246742,1.0,0.0,0.246742
,Google Ads,8,1,1.42681,0.0,12.5,0.0
,Google Ads,48,0,0.119745,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.049034,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,75,0,0.204919,0.0,0.0,0.0
,Google Ads,26,1,0.08615,0.0,3.8461538461538463,0.0
,Google Ads,33,0,0.100532,0.0,0.0,0.0
,Google Ads,19,0,0.053831,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,1.35265,4.0,33.33333333333333,0.3381625
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.075597,1.0,14.285714285714285,0.075597
,Google Ads,40,0,0.051612,0.0,0.0,0.0
,Google Ads,118,0,0.357012,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,104,0,0.307125,0.0,0.0,0.0
,Google Ads,5,3,0.05,3.0,60.0,0.016666666666666666
,Google Ads,11,1,0.641375,25.0,9.090909090909092,0.025655
,Google Ads,23,1,0.626026,0.0,4.3478260869565215,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,15,0,0.030597,1.0,0.0,0.030597
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,0.01,1.0,25.0,0.01
,Google Ads,8,1,0.33902,1.0,12.5,0.33902
,Google Ads,293,1,2.445223,18.0,0.3412969283276451,0.13584572222222221
,Google Ads,2432,1,9.182873,60.0,0.041118421052631575,0.15304788333333336
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,134,0,0.447035,0.0,0.0,0.0
,Google Ads,134,8,13.601159,22.0,5.970149253731343,0.6182345
,Google Ads,115,1,0.831921,7.0,0.8695652173913043,0.11884585714285714
,Google Ads,938,0,3.232321,29.0,0.0,0.11145934482758621
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,89,0,0.345777,0.0,0.0,0.0
,Google Ads,25,2,0.77,0.0,8.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,47,0,0.143844,0.0,0.0,0.0
,Google Ads,174,0,0.634213,0.0,0.0,0.0
,Google Ads,33,6,3.2,11.0,18.181818181818183,0.29090909090909095
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,133,0,0.453845,0.0,0.0,0.0
,Google Ads,76,0,0.219057,1.0,0.0,0.219057
,Google Ads,3,1,0.65,2.0,33.33333333333333,0.325
,Google Ads,128,0,0.408088,0.0,0.0,0.0
,Google Ads,124,0,0.478924,0.0,0.0,0.0
,Google Ads,1,1,0.39,0.0,100.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,39,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,17,2,0.299691,0.0,11.76470588235294,0.0
,Google Ads,366,0,1.109115,0.0,0.0,0.0
,Google Ads,3,0,0.000525,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,68,0,0.215266,0.0,0.0,0.0
,Google Ads,10,1,5.086556,0.0,10.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,66,15,10.099156,5.0,22.727272727272727,2.0198312
,Google Ads,108,17,3.482286,13.0,15.74074074074074,0.26786815384615387
,Google Ads,33,5,2.239264,3.0,15.151515151515152,0.7464213333333333
,Google Ads,116,17,4.054028,14.0,14.655172413793101,0.28957342857142854
,Google Ads,27,2,1.597882,0.0,7.4074074074074066,0.0
,Google Ads,133,15,2.587277,12.0,11.278195488721805,0.21560641666666666
,Google Ads,128,20,2.49,24.0,15.625,0.10375000000000001
,Google Ads,111,22,2.781333,21.0,19.81981981981982,0.13244442857142857
,Google Ads,23,0,0.060801,0.0,0.0,0.0
,Google Ads,901,51,20.122421,40.0,5.660377358490567,0.503060525
,Google Ads,56329,25,135.910302,1095.0,0.04438211223348542,0.12411899726027398
,Google Ads,1801,1,4.701623,4.0,0.055524708495280406,1.17540575
,Google Ads,2114,2,5.599425,4.0,0.0946073793755913,1.39985625
,Google Ads,925,104,40.721966,144.747686,11.243243243243244,0.28133068738660183
,Google Ads,346,30,9.853891,31.0,8.670520231213873,0.31786745161290325
,Google Ads,1752,2,5.428915,5.0,0.1141552511415525,1.085783
,Google Ads,13,0,0.032079,0.0,0.0,0.0
,Google Ads,735,103,52.359844,120.398815,14.013605442176871,0.43488670548792363
,Google Ads,122,6,2.287187,7.0,4.918032786885246,0.326741
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1002,32,25.2859,27.0,3.1936127744510974,0.9365148148148149
,Google Ads,484,21,10.12647,5.0,4.338842975206612,2.0252939999999997
,Google Ads,623,12,24.527645,11.0,1.9261637239165328,2.229785909090909
,Google Ads,688,32,15.042838,14.0,4.651162790697675,1.0744884285714285
,Google Ads,15,0,0.022472,0.0,0.0,0.0
,Google Ads,3918,54,29.998285,267.0,1.3782542113323124,0.11235312734082396
,Google Ads,21110,9,50.269379,634.0,0.04263382283278067,0.07928924132492114
,Google Ads,5122,77,74.156918,199.0,1.5033190160093712,0.3726478291457287
,Google Ads,34,1,0.872021,1.0,2.941176470588235,0.872021
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.001601,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.002769,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,84,0,0.27212,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,183,33,8.719134,15.0,18.0327868852459,0.5812756
,Google Ads,2631,63,24.191541,153.0,2.394526795895097,0.15811464705882353
,Google Ads,22848,22,62.278156,422.0,0.09628851540616247,0.14757856872037917
,Google Ads,895,142,75.312141,158.594908,15.865921787709498,0.4748711162908206
,Google Ads,129,21,11.313698,21.5,16.27906976744186,0.526218511627907
,Google Ads,2682,5,8.425554,1.0,0.18642803877703207,8.425554
,Google Ads,1096,32,28.341324,7.0,2.9197080291970803,4.048760571428572
,Google Ads,485,12,3.364059,30.0,2.4742268041237114,0.11213530000000001
,Google Ads,15687,2,47.163286,340.0,0.012749410339771785,0.13871554705882352
,Google Ads,58,13,9.019283,3.0,22.413793103448278,3.0064276666666667
,Google Ads,22,0,0.0,0.0,0.0,0.0
,Google Ads,58,8,5.855165,3.0,13.793103448275861,1.9517216666666668
,Google Ads,17,2,1.240266,1.0,11.76470588235294,1.240266
,Google Ads,1,1,0.33,1.0,100.0,0.33
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.047901,1.0,0.0,0.047901
,Google Ads,21,0,0.052709,0.0,0.0,0.0
,Google Ads,1,0,0.001368,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.006796,0.0,0.0,0.0
,Google Ads,92,0,0.301381,0.0,0.0,0.0
,Google Ads,25,0,0.122838,0.0,0.0,0.0
,Google Ads,69,1,0.296856,2.0,1.4492753623188406,0.148428
,Google Ads,6,0,0.005815,0.0,0.0,0.0
,Google Ads,1,0,0.003902,0.0,0.0,0.0
,Google Ads,4,0,0.01669,0.0,0.0,0.0
,Google Ads,38,0,0.116158,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,8,0,0.008952,0.0,0.0,0.0
,Google Ads,1,0,0.003615,0.0,0.0,0.0
,Google Ads,15,0,0.035129,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.009487,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,32,8,1.3,4.0,25.0,0.325
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,192,0,0.776869,7.0,0.0,0.11098128571428571
,Google Ads,33,0,0.083236,0.0,0.0,0.0
,Google Ads,37,0,0.099585,1.0,0.0,0.099585
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,27,0,0.0808,0.0,0.0,0.0
,Google Ads,3,1,0.82,2.0,33.33333333333333,0.41
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.33,2.0,100.0,0.165
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,1.220208,0.0,33.33333333333333,0.0
,Google Ads,5,0,0.021405,1.0,0.0,0.021405
,Google Ads,19,0,0.159569,0.0,0.0,0.0
,Google Ads,37,4,3.040131,3.0,10.81081081081081,1.013377
,Google Ads,247,38,9.517529,27.0,15.384615384615385,0.35250107407407405
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,9,1,0.21,1.0,11.11111111111111,0.21
,Google Ads,14,0,0.041875,1.0,0.0,0.041875
,Google Ads,2,0,0.002616,0.0,0.0,0.0
,Google Ads,87,1,0.233415,0.0,1.1494252873563218,0.0
,Google Ads,7,2,1.729402,1.0,28.57142857142857,1.729402
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4329,139,35.403708,280.0,3.2109032109032114,0.1264418142857143
,Google Ads,30010,12,64.702536,466.0,0.039986671109630126,0.138846643776824
,Google Ads,4229,2,12.712284,1.0,0.04729250413809411,12.712284
,Google Ads,4,3,1.744462,0.0,75.0,0.0
,Google Ads,644,86,41.932916,89.166667,13.354037267080745,0.4702756916999039
,Google Ads,210,26,11.900927,25.0,12.380952380952381,0.47603708
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.001609,0.0,0.0,0.0
,Google Ads,37,0,0.207492,0.0,0.0,0.0
,Google Ads,4,0,0.013325,0.0,0.0,0.0
,Google Ads,12,0,0.01826,0.0,0.0,0.0
,Google Ads,4,0,0.011134,0.0,0.0,0.0
,Google Ads,10,3,2.48364,1.0,30.0,2.48364
,Google Ads,38,2,0.7455,0.0,5.263157894736842,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,17,0,0.045265,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,80,0,0.247371,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.019942,0.0,0.0,0.0
,Google Ads,17,1,0.444177,0.0,5.88235294117647,0.0
,Google Ads,16,5,1.919106,1.0,31.25,1.919106
,Google Ads,19,1,0.783092,0.0,5.263157894736842,0.0
