stat_time_day,campaign_id,impressions,total_complete_payment_rate,shares,follows,clicks_on_music_disc,cpm,conversion,conversion_rate,cpc,profile_visits,likes,clicks,ctr,spend,cost_per_conversion,comments,shopping,shopping_sigla,campaign_name,objective_type
2025-10-08 00:00:00,1844350458030129,7845,0.0,0,1,0,2.33,0,0.0,0.0,16,3,0,0.0,18.25,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-11 00:00:00,1844350458030129,8362,0.0,0,0,0,2.03,0,0.0,0.0,16,2,0,0.0,16.98,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-01 00:00:00,1844350458030129,9273,0.0,0,1,0,2.1,0,0.0,0.0,13,5,0,0.0,19.5,0.0,1,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-15 00:00:00,1844352110838818,7137,0.0,0,0,0,2.35,0,0.0,0.0,7,5,0,0.0,16.75,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-05 00:00:00,1844352110838818,9891,0.0,0,0,0,1.95,0,0.0,0.0,12,4,0,0.0,19.28,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-09 00:00:00,1844350458030129,7737,0.0,0,1,0,2.3,0,0.0,0.0,17,1,0,0.0,17.83,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-09-29 00:00:00,1844350458030129,8311,0.0,0,1,0,2.48,0,0.0,0.0,4,6,0,0.0,20.62,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-19 00:00:00,1844350458030129,6808,0.0,0,1,0,2.13,0,0.0,0.0,5,3,0,0.0,14.5,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-09-29 00:00:00,1844352110838818,8791,0.0,0,0,0,2.49,0,0.0,0.0,11,3,0,0.0,21.92,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-19 00:00:00,1844352110838818,6989,0.0,0,1,0,2.12,0,0.0,0.0,11,7,0,0.0,14.85,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-09 00:00:00,1844352110838818,8229,0.0,0,1,0,2.3,0,0.0,0.0,14,2,0,0.0,18.93,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-02 00:00:00,1844352110838818,9651,0.0,0,0,0,2.18,0,0.0,0.0,16,10,0,0.0,21.02,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-12 00:00:00,1844352110838818,8985,0.0,0,0,0,1.97,0,0.0,0.0,15,5,0,0.0,17.73,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-12 00:00:00,1844350458030129,8651,0.0,0,1,0,1.98,0,0.0,0.0,11,1,0,0.0,17.13,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-02 00:00:00,1844350458030129,9035,0.0,0,0,0,2.18,0,0.0,0.0,5,3,0,0.0,19.73,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-16 00:00:00,1844352110838818,7088,0.0,0,0,0,2.38,0,0.0,0.0,15,5,0,0.0,16.88,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-06 00:00:00,1844352110838818,9138,0.0,0,0,0,2.08,0,0.0,0.0,8,8,0,0.0,19.02,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-26 00:00:00,1844352110838818,4555,0.0,0,0,0,2.28,0,0.0,0.0,2,5,0,0.0,10.4,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-15 00:00:00,1844350458030129,6785,0.0,0,0,0,2.35,0,0.0,0.0,12,2,0,0.0,15.95,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-05 00:00:00,1844350458030129,9346,0.0,0,0,0,1.95,0,0.0,0.0,22,2,0,0.0,18.23,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-11 00:00:00,1847431562326049,900,0.0,0,0,0,2.88,0,0.0,0.0,5,1,0,0.0,2.59,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-02 00:00:00,1847431714944034,6599,0.0,0,2,0,1.87,0,0.0,0.59,9,2,21,0.32,12.37,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-13 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-06 00:00:00,1847431181554881,2893,0.0,0,5,0,4.15,0,0.0,0.0,12,26,0,0.0,12.02,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-14 00:00:00,1847429807403074,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-10-23 00:00:00,1844352110838818,4207,0.0,0,0,0,2.56,0,0.0,0.0,6,5,0,0.0,10.78,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-11-18 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-09 00:00:00,1847431714944034,5128,0.0,0,0,0,2.38,0,0.0,2.44,4,4,5,0.1,12.18,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-30 00:00:00,1847432144410706,2895,0.0,0,0,0,2.18,0,0.0,0.0,2,2,0,0.0,6.31,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-15 00:00:00,1848504928619618,7169,0.0,0,1,0,5.71,0,0.0,0.06,19,3,741,10.34,40.9,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-01 00:00:00,1847429807403074,7986,0.0,1,2,0,3.28,0,0.0,0.0,20,87,0,0.0,26.17,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-10-26 00:00:00,1844350458030129,825,0.0,0,0,0,1.98,0,0.0,0.0,2,0,0,0.0,1.63,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-13 00:00:00,1847431181554881,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-05 00:00:00,1847431562326049,4223,0.0,0,1,0,2.35,0,0.0,0.0,7,5,0,0.0,9.93,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-06 00:00:00,1847432144410706,4834,0.0,0,0,0,2.22,0,0.0,0.0,6,3,0,0.0,10.73,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-16 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-08 00:00:00,1847429807403074,1469,0.0,0,2,0,3.27,0,0.0,4.81,2,7,1,0.07,4.81,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-10-24 00:00:00,1844352110838818,1266,0.0,0,0,0,2.39,0,0.0,0.0,0,0,0,0.0,3.03,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-11-01 00:00:00,1847431714944034,6824,0.0,0,0,0,2.02,0,0.0,0.92,6,4,15,0.22,13.77,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-05 00:00:00,1847431181554881,3443,0.0,1,5,0,3.28,0,0.0,11.3,16,28,1,0.03,11.3,0.0,2,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-07 00:00:00,1847432144410706,4500,0.0,0,1,0,2.28,0,0.0,0.0,8,0,0,0.0,10.25,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-12 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-14 00:00:00,1848504162177105,10467,0.0,0,0,0,3.63,0,0.0,2.53,9,2,15,0.14,37.95,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-08 00:00:00,1847431714944034,5359,0.0,0,0,0,2.29,0,0.0,0.88,6,3,14,0.26,12.25,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-27 00:00:00,1844350458030129,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-12 00:00:00,1847431181554881,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-10-30 00:00:00,1847431562326049,2422,0.0,0,0,0,2.22,0,0.0,0.0,7,0,0,0.0,5.38,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-14 00:00:00,1848504928619618,6490,0.0,0,0,0,8.08,0,0.0,0.04,6,0,1319,20.32,52.44,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-10-31 00:00:00,1847432144410706,5863,0.0,0,0,0,2.34,0,0.0,0.0,14,3,0,0.0,13.7,0.0,1,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-15 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-20 00:00:00,1844350458030129,6475,0.0,0,1,0,2.25,0,0.0,0.0,8,4,0,0.0,14.55,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-30 00:00:00,1847431181554881,1601,0.0,0,3,0,3.76,0,0.0,0.0,8,13,0,0.0,6.02,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-02 00:00:00,1847429807403074,7222,0.0,2,1,0,3.29,0,0.0,0.0,20,62,0,0.0,23.77,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-13 00:00:00,1848504162177105,11006,0.0,1,0,0,3.5,0,0.0,2.75,12,7,14,0.13,38.47,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-06 00:00:00,1847431562326049,3883,0.0,0,0,0,2.34,0,0.0,0.0,5,3,0,0.0,9.09,0.0,1,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-17 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-18 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-10-30 00:00:00,1847429807403074,3181,0.0,0,5,0,4.5,0,0.0,0.0,6,23,0,0.0,14.32,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-01 00:00:00,1847431181554881,2988,0.0,0,4,0,3.9,0,0.0,0.0,14,32,0,0.0,11.64,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-13 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-04 00:00:00,1847431714944034,5704,0.0,0,1,0,2.28,0,0.0,1.3,8,4,10,0.18,12.98,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-04 00:00:00,1847432144410706,5320,0.0,0,0,0,2.26,0,0.0,0.0,15,4,0,0.0,12.02,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-06 00:00:00,1847429807403074,5560,0.0,0,6,0,3.67,0,0.0,0.0,14,40,0,0.0,20.41,0.0,2,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-08 00:00:00,1847431181554881,2927,0.0,0,1,0,3.52,0,0.0,0.0,9,21,0,0.0,10.3,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-10-31 00:00:00,1847431562326049,4494,0.0,0,1,0,2.43,0,0.0,0.0,11,3,0,0.0,10.9,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-11 00:00:00,1847432144410706,902,0.0,0,0,0,2.73,0,0.0,0.0,0,0,0,0.0,2.46,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-11 00:00:00,1847431714944034,1216,0.0,0,1,0,2.77,0,0.0,3.37,0,0,1,0.08,3.37,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-31 00:00:00,1847431181554881,2901,0.0,0,9,0,4.55,0,0.0,0.0,22,30,0,0.0,13.21,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-12 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-07 00:00:00,1847431562326049,3489,0.0,0,0,0,2.4,0,0.0,0.0,3,3,0,0.0,8.37,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-10-22 00:00:00,1844352110838818,4832,0.0,0,0,0,2.61,0,0.0,0.0,6,0,0,0.0,12.6,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-11-03 00:00:00,1847431714944034,5747,0.0,0,0,0,2.09,0,0.0,1.71,6,1,7,0.12,12.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-07 00:00:00,1847431181554881,2650,0.0,0,7,0,4.34,0,0.0,0.0,13,19,0,0.0,11.51,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-14 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-10-31 00:00:00,1847429807403074,6344,0.0,2,9,0,4.03,0,0.0,0.0,35,93,0,0.0,25.59,0.0,2,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-16 00:00:00,1848504928619618,6903,0.0,0,0,0,6.48,0,0.0,0.04,10,1,1038,15.04,44.71,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-12 00:00:00,1848504162177105,11709,0.0,1,2,0,3.28,0,0.0,1.83,17,3,21,0.18,38.42,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-10 00:00:00,1847431714944034,4977,0.0,0,1,0,2.49,0,0.0,1.38,6,4,9,0.18,12.38,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-05 00:00:00,1847432144410706,5280,0.0,0,0,0,2.25,0,0.0,0.0,8,8,0,0.0,11.89,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-10-25 00:00:00,1844350458030129,4005,0.0,0,0,0,2.21,0,0.0,0.0,8,0,0,0.0,8.84,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-14 00:00:00,1847431181554881,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-07 00:00:00,1847429807403074,4552,0.0,0,5,0,3.83,0,0.0,0.0,17,45,0,0.0,17.44,0.0,3,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-01 00:00:00,1847431562326049,4792,0.0,0,0,0,2.08,0,0.0,0.0,10,1,0,0.0,9.95,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-18 00:00:00,1848504162177105,9113,0.0,0,0,0,3.6,0,0.0,2.52,12,6,13,0.14,32.79,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-12 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-23 00:00:00,1844350458030129,4788,0.0,0,0,0,2.54,0,0.0,0.0,7,5,0,0.0,12.17,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-04 00:00:00,1847429807403074,7963,0.0,1,1,0,2.89,0,0.0,0.0,33,86,0,0.0,23.05,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-08 00:00:00,1847431562326049,3832,0.0,0,1,0,2.39,0,0.0,0.0,4,4,0,0.0,9.17,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-18 00:00:00,1848504928619618,5987,0.0,0,0,0,6.87,0,0.0,0.07,15,3,611,10.21,41.14,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-03 00:00:00,1847432144410706,5559,0.0,0,0,0,2.07,0,0.0,0.0,18,5,0,0.0,11.51,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-10-30 00:00:00,1847431714944034,3156,0.0,0,0,0,2.2,0,0.0,1.39,2,2,5,0.16,6.95,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-09 00:00:00,1847432144410706,3891,0.0,0,0,0,2.28,0,0.0,0.0,8,0,0,0.0,8.86,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-03 00:00:00,1847431181554881,3173,0.0,0,4,0,3.64,0,0.0,0.0,4,30,0,0.0,11.56,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-15 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-06 00:00:00,1847431714944034,5745,0.0,0,0,0,2.26,0,0.0,1.18,7,1,11,0.19,12.99,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-16 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-11 00:00:00,1848504162177105,8013,0.0,0,0,0,3.39,0,0.0,2.72,11,3,10,0.12,27.19,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-10-20 00:00:00,1844352110838818,6262,0.0,0,0,0,2.23,0,0.0,0.0,10,3,0,0.0,13.99,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-24 00:00:00,1844350458030129,4644,0.0,0,0,0,2.35,0,0.0,0.0,3,5,0,0.0,10.9,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-25 00:00:00,1810109298355250,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Promo Natura 2024 - Tráfego,TRAFFIC
2025-11-17 00:00:00,1848504928619618,6531,0.0,0,0,0,6.39,0,0.0,0.04,7,1,1017,15.57,41.72,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-17 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-02 00:00:00,1847431562326049,4602,0.0,0,2,0,1.94,0,0.0,0.0,7,8,0,0.0,8.95,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-05 00:00:00,1847429807403074,6468,0.0,1,6,0,3.31,0,0.0,0.0,17,80,0,0.0,21.43,0.0,2,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-18 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-02 00:00:00,1847431181554881,3063,0.0,0,7,0,3.93,0,0.0,0.0,8,21,0,0.0,12.04,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-09 00:00:00,1847431562326049,3588,0.0,0,2,0,2.45,0,0.0,0.0,3,5,0,0.0,8.79,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-10-21 00:00:00,1844352110838818,5492,0.0,0,0,0,2.45,0,0.0,0.0,6,4,0,0.0,13.47,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-11-11 00:00:00,1848504928619618,7978,0.0,0,0,0,5.67,0,0.0,0.05,5,1,864,10.83,45.26,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-17 00:00:00,1848504162177105,9540,0.0,0,0,0,3.72,0,0.0,1.78,7,4,20,0.21,35.51,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-05 00:00:00,1847431714944034,5821,0.0,0,0,0,2.28,0,0.0,0.89,8,4,15,0.26,13.28,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-10 00:00:00,1847432144410706,3520,0.0,0,0,0,2.41,0,0.0,0.0,2,1,0,0.0,8.48,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-09 00:00:00,1847431181554881,2464,0.0,0,5,0,4.2,0,0.0,0.0,6,12,0,0.0,10.36,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-16 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-07 00:00:00,1847431714944034,5286,0.0,0,0,0,2.33,0,0.0,1.54,4,1,8,0.15,12.33,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-11-11 00:00:00,1847431181554881,853,0.0,0,2,0,6.23,0,0.0,0.0,7,4,0,0.0,5.31,0.0,2,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-09 00:00:00,1847429807403074,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-03 00:00:00,1847431562326049,4371,0.0,0,2,0,2.16,0,0.0,0.0,3,5,0,0.0,9.45,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-13 00:00:00,1848504928619618,7338,0.0,0,0,0,6.72,0,0.0,0.04,1,0,1213,16.53,49.3,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-08 00:00:00,1847432144410706,4298,0.0,0,0,0,2.24,0,0.0,0.0,6,3,0,0.0,9.63,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-14 00:00:00,1847432144410706,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-14 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-21 00:00:00,1844350458030129,5547,0.0,0,1,0,2.47,0,0.0,0.0,6,3,0,0.0,13.71,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-18 00:00:00,1847431181554881,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-10-25 00:00:00,1844352110838818,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-11-10 00:00:00,1847431562326049,3539,0.0,0,1,0,2.59,0,0.0,0.0,14,4,0,0.0,9.15,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-01 00:00:00,1847432144410706,6393,0.0,0,0,0,1.99,0,0.0,0.0,22,6,0,0.0,12.75,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-16 00:00:00,1848504162177105,9942,0.0,0,1,0,3.63,0,0.0,1.8,9,6,20,0.2,36.08,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2025-11-03 00:00:00,1847429807403074,6921,0.0,0,9,0,3.32,0,0.0,0.0,24,60,0,0.0,23.01,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-12 00:00:00,1848504928619618,7092,0.0,0,0,0,5.91,0,0.0,0.05,7,0,916,12.92,41.89,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2025-11-10 00:00:00,1847431181554881,2644,0.0,0,4,0,4.34,0,0.0,0.0,5,24,0,0.0,11.47,0.0,1,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
2025-11-02 00:00:00,1847432144410706,6275,0.0,0,1,0,1.86,0,0.0,0.0,14,4,0,0.0,11.68,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
2025-11-17 00:00:00,1847431562326049,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
2025-11-10 00:00:00,1847429807403074,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
2025-11-13 00:00:00,1847431714944034,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2025-10-22 00:00:00,1844350458030129,4890,0.0,1,0,0,2.58,0,0.0,0.0,11,3,0,0.0,12.64,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-11-04 00:00:00,1847431562326049,4060,0.0,0,0,0,2.35,0,0.0,0.0,11,6,0,0.0,9.55,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
