shopping,shopping_sigla,grupo_anuncio,keyword,match_type,quality_score,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes
GERAL,GERAL,Grupo de anúncios 1,continente shopping,BROAD,10.0,2026-02-20,317,77,0.24290220820189273,0.02357318181818182,1.815135,29.40909,0.0
GERAL,GERAL,NS_Search,shopping criciuma,BROAD,8.0,2026-02-21,120,26,0.21666666666666667,0.06978642307692308,1.814447,21.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garten shopping joinville,BROAD,10.0,2026-02-04,195,74,0.37948717948717947,0.02450268918918919,1.813199,26.5,0.0
GERAL,GERAL,NS_Search,cinema nações shopping,BROAD,10.0,2026-02-12,319,131,0.4106583072100313,0.013831679389312977,1.81195,44.658742,0.0
GERAL,GERAL,Grupo de anúncios 1,loja esportiva shopping,BROAD,,2026-01-17,17,2,0.11764705882352941,0.9055115,1.811023,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping sao jose,BROAD,8.0,2025-12-29,50,9,0.18,0.20116733333333334,1.810506,9.0,0.0
GERAL,GERAL,Grupo BS Search,shopping perto de mim,BROAD,6.0,2026-03-03,26,10,0.38461538461538464,0.181,1.81,8.0,0.0
GERAL,GERAL,NK Search,shopping camboriu,BROAD,,2026-01-25,66,17,0.25757575757575757,0.10647058823529411,1.81,28.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-18,26,5,0.19230769230769232,0.362,1.81,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-23,30,6,0.2,0.3016666666666667,1.81,7.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping no natal,BROAD,,2025-12-24,34,5,0.14705882352941177,0.362,1.81,2.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,restaurants,BROAD,,2026-02-25,44,2,0.045454545454545456,0.905,1.81,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes assistir,BROAD,,2026-02-09,104,14,0.1346153846153846,0.12928571428571428,1.81,9.0,0.0
GERAL,GERAL,NS_Search,cinema nações shopping,BROAD,10.0,2026-02-20,265,112,0.4226415094339623,0.016151991071428572,1.809023,29.181819,0.0
GERAL,GERAL,NK Search,shopping neumarkt,BROAD,10.0,2026-03-04,128,24,0.1875,0.07536008333333333,1.808642,6.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garten,BROAD,10.0,2026-03-01,225,125,0.5555555555555556,0.014454288000000001,1.806786,25.333333,0.0
GERAL,GERAL,NR Search,cinema blumenau,BROAD,4.0,2026-01-25,124,4,0.03225806451612903,0.450648,1.802592,4.0,1.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-03-02,321,48,0.14953271028037382,0.037537958333333336,1.801822,12.645833,0.0
GERAL,GERAL,Grupo BS Search,cinema,BROAD,10.0,2026-01-25,156,27,0.17307692307692307,0.06673281481481481,1.801786,14.0,0.0
GERAL,GERAL,Grupo BS Search,shopping cerca de mi,BROAD,3.0,2026-02-12,114,24,0.21052631578947367,0.075,1.8,42.5,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-01-31,135,89,0.6592592592592592,0.020224719101123594,1.8,30.119047,0.0
GERAL,GERAL,NR Search,lojas shopping,BROAD,4.0,2026-01-19,31,9,0.2903225806451613,0.2,1.8,4.616666,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-11,28,2,0.07142857142857142,0.9,1.8,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-22,97,6,0.061855670103092786,0.3,1.8,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-10,102,4,0.0392156862745098,0.45,1.8,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneário camboriú cinema,BROAD,6.0,2026-02-08,162,24,0.14814814814814814,0.075,1.8,12.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneário camboriú,BROAD,8.0,2025-12-17,52,12,0.23076923076923078,0.14993508333333333,1.799221,9.6875,0.0
GERAL,GERAL,Grupo BS Search,balneário shopping,BROAD,8.0,2026-01-15,182,40,0.21978021978021978,0.044980475,1.799219,27.5,1.0
GERAL,GERAL,NK Search,lojas,BROAD,,2026-03-05,82,14,0.17073170731707318,0.12846492857142858,1.798509,8.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes continente shopping,BROAD,8.0,2025-12-24,26,3,0.11538461538461539,0.5991263333333334,1.797379,1.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-02-26,93,36,0.3870967741935484,0.04990422222222222,1.796552,4.385282,0.0
GERAL,GERAL,Grupo BS Search,cinema balneario shopping,BROAD,9.0,2026-01-13,272,48,0.17647058823529413,0.03740627083333334,1.795501,22.833334,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-01-27,202,55,0.2722772277227723,0.03261834545454546,1.794009,27.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-01-29,196,83,0.42346938775510207,0.02161025301204819,1.793651,28.4,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-01-24,146,98,0.6712328767123288,0.018287081632653062,1.792134,41.942424,1.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriu,BROAD,8.0,2026-01-08,156,34,0.21794871794871795,0.05270144117647059,1.791849,44.0,0.0
GERAL,GERAL,GS searchLpnova,cinema joinville,BROAD,10.0,2026-01-14,88,20,0.22727272727272727,0.0895818,1.791636,10.5,0.0
GERAL,GERAL,NS_Search,shopping criciuma,BROAD,8.0,2026-03-05,97,17,0.17525773195876287,0.10535376470588236,1.791014,8.0,0.0
GERAL,GERAL,Narbona - Alta intenção,sorvetes artesanais,BROAD,,2025-12-17,15,1,0.06666666666666667,1.79,1.79,0.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes próximos a mim,BROAD,1.0,2025-12-21,75,4,0.05333333333333334,0.4475,1.79,2.0,0.0
GERAL,GERAL,NS_Search,gnc nações,BROAD,8.0,2026-03-03,32,5,0.15625,0.3579892,1.789946,2.0,0.0
GERAL,GERAL,NR Search,shopping norte blumenau,BROAD,5.0,2026-02-04,11,3,0.2727272727272727,0.5956116666666667,1.786835,2.0,0.0
GERAL,GERAL,NS_Search,cinema shopping nações,BROAD,10.0,2026-03-02,62,20,0.3225806451612903,0.0893358,1.786716,3.833333,0.0
GERAL,GERAL,NS_Search,cinema,BROAD,10.0,2026-01-23,209,67,0.32057416267942584,0.02664231343283582,1.785035,23.036796,1.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-08,42,9,0.21428571428571427,0.1983288888888889,1.78496,7.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneário camboriú,BROAD,8.0,2025-12-18,62,12,0.1935483870967742,0.14872583333333333,1.78471,11.956522,0.0
GERAL,GERAL,Grupo BS Search,balneário shopping,BROAD,8.0,2026-02-12,147,32,0.21768707482993196,0.05573953125,1.783665,27.75,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes continente shopping,BROAD,8.0,2025-12-29,31,7,0.22580645161290322,0.254381,1.780667,5.0,0.0
GERAL,GERAL,NS_Search,gnc cinemas,BROAD,6.0,2026-02-04,83,24,0.2891566265060241,0.07419366666666667,1.780648,11.5,0.0
GERAL,GERAL,Grupo BS Search,lojas cerca de mi,BROAD,,2026-02-03,63,13,0.20634920634920634,0.13692307692307693,1.78,12.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-09,48,4,0.08333333333333333,0.445,1.78,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-09,40,5,0.125,0.356,1.78,7.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante mais próximo de mim,BROAD,1.0,2025-12-17,7,1,0.14285714285714285,1.78,1.78,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente são josé,BROAD,7.0,2026-02-15,28,5,0.17857142857142858,0.356,1.78,7.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,restaurants,BROAD,,2026-02-26,24,2,0.08333333333333333,0.89,1.78,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,material escolar,BROAD,3.0,2026-01-24,28,3,0.10714285714285714,0.5933333333333334,1.78,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,materiais escolares,BROAD,,2026-01-24,5,1,0.2,1.78,1.78,1.0,0.0
GERAL,GERAL,NR Search,cinema norte shopping blumenau,BROAD,4.0,2026-01-28,2,2,1.0,0.8899995,1.779999,1.833333,0.0
GERAL,GERAL,NK Search,cinema neumarkt blumenau,BROAD,8.0,2026-01-23,69,20,0.2898550724637681,0.0889988,1.779976,14.5,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-03-03,124,61,0.49193548387096775,0.02914026229508197,1.777556,8.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente shopping,BROAD,10.0,2026-01-26,375,92,0.24533333333333332,0.019286402173913045,1.774349,44.176191,1.0
GERAL,GERAL,Grupo BS Search,shopping balneário camboriú,BROAD,8.0,2026-01-12,115,27,0.23478260869565218,0.06565070370370371,1.772569,16.0,0.0
GERAL,GERAL,NS_Search,nações shopping,BROAD,10.0,2026-01-28,235,79,0.33617021276595743,0.02242270886075949,1.771394,39.737807,1.0
GERAL,GERAL,NK Search,cinema neumarkt blumenau,BROAD,8.0,2026-02-04,82,23,0.2804878048780488,0.07695652173913044,1.77,14.361472,1.0
GERAL,GERAL,NR Search,Shopping em Santa Catarina,BROAD,,2026-02-17,104,24,0.23076923076923078,0.07375,1.77,13.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-11,25,1,0.04,1.77,1.77,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante de massas,BROAD,,2025-12-30,25,2,0.08,0.885,1.77,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping nações lojas,BROAD,8.0,2026-01-16,31,2,0.06451612903225806,0.885,1.77,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes em cartaz,BROAD,10.0,2026-02-07,135,26,0.1925925925925926,0.06807692307692308,1.77,9.033334,0.0
GERAL,GERAL,NK Search,shopping camboriu,BROAD,,2026-03-01,33,14,0.42424242424242425,0.1263807857142857,1.769331,23.0,0.0
GERAL,GERAL,NR Search,norte shopping cinema,BROAD,7.0,2026-01-22,21,3,0.14285714285714285,0.5896426666666666,1.768928,0.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-01-17,197,78,0.39593908629441626,0.02267476923076923,1.768632,40.409091,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-22,46,10,0.21739130434782608,0.1768351,1.768351,6.833333,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-03-01,154,72,0.4675324675324675,0.024481847222222224,1.762693,17.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping florianopolis,BROAD,6.0,2026-03-01,130,28,0.2153846153846154,0.062932,1.762096,23.0,0.0
GERAL,GERAL,Narbona - Alta intenção,avaliações sobre continente shopping,BROAD,10.0,2026-01-21,2,1,0.5,1.761291,1.761291,0.0,0.0
GERAL,GERAL,Grupo BS Search,balneario shopping,BROAD,8.0,2026-03-03,73,11,0.1506849315068493,0.16002718181818182,1.760299,3.0,0.0
GERAL,GERAL,Grupo BS Search,lojas cerca de mi,BROAD,,2026-02-02,56,9,0.16071428571428573,0.19555555555555557,1.76,14.0,0.0
GERAL,GERAL,NR Search,cinema,BROAD,5.0,2026-01-12,47,5,0.10638297872340426,0.352,1.76,2.0,0.0
GERAL,GERAL,GS searchLpnova,shopping joinville,BROAD,8.0,2026-01-13,98,28,0.2857142857142857,0.06281707142857143,1.758878,28.1875,0.0
GERAL,GERAL,NS_Search,shopping,BROAD,8.0,2026-02-17,303,96,0.31683168316831684,0.018243333333333334,1.75136,42.923681,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone da shopping,BROAD,,2026-01-17,12,3,0.25,0.58338,1.75014,1.0,0.0
GERAL,GERAL,NK Search,shopping camboriu,BROAD,,2026-02-22,43,18,0.4186046511627907,0.09722222222222222,1.75,30.0,0.0
GERAL,GERAL,GS searchLpnova,shopping joinville,BROAD,8.0,2026-01-24,143,51,0.35664335664335667,0.034313725490196074,1.75,46.666667,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-18,11,2,0.18181818181818182,0.875,1.75,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping,BROAD,7.0,2025-12-27,88,7,0.07954545454545454,0.25,1.75,19.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-22,50,9,0.18,0.19444444444444445,1.75,8.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garten,BROAD,10.0,2026-02-17,198,124,0.6262626262626263,0.014108362903225806,1.749437,42.083334,0.0
GERAL,GERAL,NS_Search,cinema nações,BROAD,10.0,2026-02-26,57,25,0.43859649122807015,0.06987532,1.746883,8.033333,0.0
GERAL,GERAL,NR Search,lojas shopping,BROAD,4.0,2026-01-26,69,11,0.15942028985507245,0.1587579090909091,1.746337,6.0,0.0
GERAL,GERAL,GS searchLpnova,cinema,BROAD,10.0,2026-03-05,275,61,0.22181818181818183,0.028618245901639344,1.745713,3.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-02-24,107,36,0.3364485981308411,0.04845186111111111,1.744267,7.909091,0.0
GERAL,GERAL,NR Search,Shopping em Santa Catarina,BROAD,,2026-02-23,76,11,0.14473684210526316,0.15850936363636364,1.743603,8.0,0.0
GERAL,GERAL,GS searchLpnova,cinema,BROAD,10.0,2026-01-30,279,65,0.23297491039426524,0.026794615384615382,1.74165,18.757575,0.0
GERAL,GERAL,NK Search,shopping en camboriu,BROAD,,2026-02-21,37,11,0.2972972972972973,0.15818181818181817,1.74,13.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping florianopolis,BROAD,6.0,2026-02-03,378,71,0.18783068783068782,0.024507042253521124,1.74,62.833332,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-27,103,13,0.1262135922330097,0.13384615384615384,1.74,22.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-19,57,5,0.08771929824561403,0.348,1.74,8.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante para jantar,BROAD,,2025-12-16,27,1,0.037037037037037035,1.74,1.74,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes florianopolis,BROAD,4.0,2026-01-24,42,3,0.07142857142857142,0.58,1.74,1.0,0.0
GERAL,GERAL,Grupo BS Search,balneário shopping,BROAD,8.0,2026-01-13,126,33,0.2619047619047619,0.052674060606060606,1.738244,24.5,0.0
GERAL,GERAL,Grupo BS Search,cinema,BROAD,10.0,2026-01-23,106,24,0.22641509433962265,0.07239420833333333,1.737461,13.666667,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping sao jose,BROAD,8.0,2026-01-08,76,7,0.09210526315789473,0.2481792857142857,1.737255,10.0,0.0
GERAL,GERAL,NK Search,shopping,BROAD,8.0,2026-02-26,97,17,0.17525773195876287,0.10209511764705882,1.735617,28.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente shopping,BROAD,10.0,2026-02-11,434,106,0.24423963133640553,0.01636411320754717,1.734596,53.022023,0.0
GERAL,GERAL,NS_Search,cinema criciuma shopping,BROAD,8.0,2026-03-01,36,9,0.25,0.19265533333333335,1.733898,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema continente shopping,BROAD,9.0,2026-01-26,415,120,0.2891566265060241,0.014429016666666666,1.731482,37.718614,0.0
GERAL,GERAL,NS_Search,shopping,BROAD,8.0,2026-02-07,293,102,0.34812286689419797,0.016968343137254902,1.730771,61.40909,0.0
GERAL,GERAL,NS_Search,nações shopping cinema,BROAD,10.0,2026-01-15,159,90,0.5660377358490566,0.019226844444444443,1.730416,34.340908,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-01-20,150,65,0.43333333333333335,0.026617830769230768,1.730159,31.833334,0.0
GERAL,GERAL,NS_Search,cinema,BROAD,10.0,2026-02-01,186,68,0.3655913978494624,0.025441176470588234,1.73,23.430877,0.0
GERAL,GERAL,NR Search,shopping store,BROAD,,2026-01-26,15,6,0.4,0.28833333333333333,1.73,7.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-01-31,306,77,0.25163398692810457,0.022467532467532466,1.73,63.002315,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema continente shopping,BROAD,9.0,2026-02-09,699,162,0.2317596566523605,0.010679012345679011,1.73,60.107576,1.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-08,60,4,0.06666666666666667,0.4325,1.73,4.0,0.0
GERAL,GERAL,NK Search,neumarkt,BROAD,10.0,2026-01-16,47,14,0.2978723404255319,0.1235697142857143,1.729976,11.166666,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-12,4,2,0.5,0.8636075,1.727215,3.0,0.0
GERAL,GERAL,NR Search,shopping shopping,BROAD,8.0,2026-01-27,26,8,0.3076923076923077,0.2158735,1.726988,8.0,0.0
GERAL,GERAL,NS_Search,nacoes cinema,BROAD,10.0,2026-03-05,83,35,0.42168674698795183,0.04932137142857143,1.726248,0.0,0.0
GERAL,GERAL,NS_Search,shopping,BROAD,8.0,2026-02-12,260,84,0.3230769230769231,0.020547345238095236,1.725977,32.385281,0.0
GERAL,GERAL,NK Search,shopping,BROAD,8.0,2026-03-02,86,18,0.20930232558139536,0.09582244444444443,1.724804,13.666667,0.0
GERAL,GERAL,Grupo BS Search,shopping cerca de mi,BROAD,3.0,2026-02-11,141,22,0.15602836879432624,0.0782895909090909,1.722371,30.0,0.0
GERAL,GERAL,NS_Search,nações shopping cinema,BROAD,10.0,2026-03-03,129,50,0.3875968992248062,0.0344357,1.721785,9.335178,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-01-25,155,59,0.38064516129032255,0.029178542372881356,1.721534,25.5,0.0
GERAL,GERAL,Grupo BS Search,shopping cerca de mi,BROAD,3.0,2026-01-15,116,28,0.2413793103448276,0.06144803571428572,1.720545,45.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping florianopolis,BROAD,6.0,2026-01-17,358,57,0.15921787709497207,0.03018321052631579,1.720443,36.666666,0.0
GERAL,GERAL,Grupo BS Search,cinema balneário shopping,BROAD,9.0,2026-02-01,72,13,0.18055555555555555,0.13230769230769232,1.72,1.0,0.0
GERAL,GERAL,Grupo BS Search,lojas cerca de mi,BROAD,,2026-02-23,54,9,0.16666666666666666,0.19111111111111112,1.72,12.5,0.0
GERAL,GERAL,GS searchLpnova,cinema garten,BROAD,10.0,2026-01-12,94,24,0.2553191489361702,0.07166666666666667,1.72,8.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping balneario camboriu,BROAD,,2025-12-15,105,6,0.05714285714285714,0.2866666666666667,1.72,9.0,0.0
GERAL,GERAL,Narbona - Alta intenção,onde jantar,BROAD,1.0,2026-01-01,32,1,0.03125,1.72,1.72,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente restaurantes,BROAD,7.0,2026-01-09,29,3,0.10344827586206896,0.5733333333333334,1.72,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes em florianópolis,BROAD,,2026-01-26,45,2,0.044444444444444446,0.86,1.72,1.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,restaurantes florianopolis,BROAD,,2026-02-14,15,1,0.06666666666666667,1.72,1.72,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema shopping balneario camboriu,BROAD,9.0,2026-02-04,41,9,0.21951219512195122,0.19111111111111112,1.72,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-09,65,6,0.09230769230769231,0.2865246666666667,1.719148,8.666667,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-22,69,7,0.10144927536231885,0.24533028571428572,1.717312,5.6875,0.0
GERAL,GERAL,NS_Search,cinema criciuma,BROAD,9.0,2026-02-14,195,126,0.6461538461538462,0.013627468253968255,1.717061,34.328755,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping en florianopolis,BROAD,3.0,2026-03-05,142,22,0.15492957746478872,0.07800590909090908,1.71613,10.0,0.0
GERAL,GERAL,NR Search,cinema,BROAD,5.0,2026-01-16,42,6,0.14285714285714285,0.285,1.71,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriú,BROAD,8.0,2025-12-18,26,6,0.23076923076923078,0.285,1.71,8.75,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-10,22,3,0.13636363636363635,0.57,1.71,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-10,48,7,0.14583333333333334,0.2442857142857143,1.71,8.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes sobre o cinema,BROAD,,2026-02-04,7,3,0.42857142857142855,0.57,1.71,0.0,0.0
GERAL,GERAL,NR Search,lojas shopping,BROAD,4.0,2026-02-10,45,11,0.24444444444444444,0.15544872727272727,1.709936,12.666667,0.0
GERAL,GERAL,GS searchLpnova,cinema,BROAD,10.0,2026-02-09,411,107,0.26034063260340634,0.015962869158878505,1.708027,38.457576,0.0
GERAL,GERAL,NS_Search,cinema,BROAD,10.0,2026-01-15,135,44,0.32592592592592595,0.03880211363636364,1.707293,18.822582,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriu,BROAD,8.0,2025-12-25,132,24,0.18181818181818182,0.07106966666666667,1.705672,29.918155,0.0
GERAL,GERAL,GS searchLpnova,cinema,BROAD,10.0,2026-01-28,159,47,0.29559748427672955,0.036282042553191486,1.705256,12.666667,0.0
GERAL,GERAL,NS_Search,nações shopping cinema,BROAD,10.0,2026-02-08,225,101,0.4488888888888889,0.016862,1.703062,31.31277,0.0
GERAL,GERAL,NK Search,ingresso cinema,BROAD,7.0,2026-02-16,121,55,0.45454545454545453,0.03095829090909091,1.702706,30.0,0.0
GERAL,GERAL,GS searchLpnova,filmes em cartaz,BROAD,10.0,2026-01-14,150,48,0.32,0.035462375,1.702194,23.0,0.0
GERAL,GERAL,NS_Search,cinema,BROAD,10.0,2026-01-25,173,73,0.42196531791907516,0.02330484931506849,1.701254,34.361471,0.0
GERAL,GERAL,Grupo BS Search,shopping camboriu,BROAD,8.0,2026-02-21,54,16,0.2962962962962963,0.1062871875,1.700595,23.5,0.0
GERAL,GERAL,Grupo BS Search,balneario shopping,BROAD,8.0,2026-01-30,116,29,0.25,0.05862068965517241,1.7,11.833332,0.0
GERAL,GERAL,NR Search,lojas shopping,BROAD,4.0,2026-01-24,47,11,0.23404255319148937,0.15454545454545457,1.7,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção do shopping,BROAD,,2025-12-09,37,4,0.10810810810810811,0.425,1.7,4.3125,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-28,47,6,0.1276595744680851,0.2833333333333333,1.7,11.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-25,33,8,0.24242424242424243,0.2125,1.7,4.1875,0.0
GERAL,GERAL,Narbona - Genérico Awareness,restaurantes near me,BROAD,,2026-02-13,11,1,0.09090909090909091,1.7,1.7,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja nova no norte shopping,BROAD,,2026-01-15,23,3,0.13043478260869565,0.5666666666666667,1.7,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,materiais escolares,BROAD,3.0,2026-02-01,7,2,0.2857142857142857,0.85,1.7,2.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurants,BROAD,,2026-03-07,31,2,0.06451612903225806,0.85,1.7,0.0,0.0
GERAL,GERAL,Grupo BS Search,balneario shopping,BROAD,8.0,2026-02-22,101,20,0.19801980198019803,0.084988,1.69976,12.333334,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriu,BROAD,8.0,2025-12-23,145,26,0.1793103448275862,0.0653745,1.699737,39.3125,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-13,36,4,0.1111111111111111,0.424878,1.699512,5.0,0.0
GERAL,GERAL,NS_Search,shopping nações criciúma,BROAD,8.0,2026-03-07,28,6,0.21428571428571427,0.2832465,1.699479,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja garten shopping,BROAD,6.0,2026-01-01,145,16,0.1103448275862069,0.1061383125,1.698213,11.25,0.0
GERAL,GERAL,Grupo BS Search,shopping itapema,BROAD,,2026-03-02,30,8,0.26666666666666666,0.212136875,1.697095,7.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes shopping continente,BROAD,8.0,2025-12-28,11,2,0.18181818181818182,0.846926,1.693852,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-18,87,6,0.06896551724137931,0.282186,1.693116,4.0,0.0
GERAL,GERAL,NK Search,cinema neumarkt blumenau,BROAD,8.0,2026-03-07,51,17,0.3333333333333333,0.09946941176470589,1.69098,0.0,0.0
GERAL,GERAL,Grupo BS Search,cinema balneario camboriu,BROAD,9.0,2026-02-01,71,8,0.11267605633802817,0.21125,1.69,9.0,0.0
GERAL,GERAL,NK Search,shopping en camboriu,BROAD,,2026-01-29,50,11,0.22,0.15363636363636365,1.69,13.25,0.0
GERAL,GERAL,NR Search,shopping store,BROAD,,2026-01-31,34,7,0.20588235294117646,0.2414285714285714,1.69,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção do shopping,BROAD,,2025-12-19,35,4,0.11428571428571428,0.4225,1.69,10.094908,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-17,63,3,0.047619047619047616,0.5633333333333334,1.69,2.0,0.0
