shopping,shopping_sigla,campanha_id,campanha,status,tipo_canal,estrategia_lance,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes,cpa,impression_share,view_through_conv,todas_conversoes,valor_todas_conversoes,interacoes,taxa_interacao
GERAL,GERAL,23110192466,[ALC - GIFTCARD - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-11,21936,30,0.0013676148796498905,2.6681335,80.044005,40.0,0.0,2.001100125,0.0,0,40.0,0.0,2270,0.10348285922684172
GERAL,GERAL,23110216052,[ALC - GIFTCARD - CS],ENABLED,VIDEO,TARGET_CPM,2025-10-11,20491,36,0.001756868869259675,2.2193354444444444,79.896076,20.0,0.0,3.9948037999999997,0.0,2,24.0,1.0,2700,0.13176516519447562
GERAL,GERAL,23110249421,[ALC - GIFTCARD - NS],ENABLED,VIDEO,TARGET_CPM,2025-10-11,21120,36,0.0017045454545454545,2.2213634166666667,79.969083,36.0,0.0,2.2213634166666667,0.0,3,43.0,2.0,2541,0.1203125
GERAL,GERAL,23110277006,[ALC - GIFTCARD - NR],ENABLED,VIDEO,TARGET_CPM,2025-10-11,19953,43,0.0021550644013431566,1.860367465116279,79.995801,58.0,0.0,1.379237948275862,0.0,0,61.0,0.0,2975,0.14910038590688118
GERAL,GERAL,23114547973,[ALC - GIFTCARD - NK],ENABLED,VIDEO,TARGET_CPM,2025-10-11,19910,37,0.0018583626318432948,2.1559238648648646,79.769183,38.0,0.0,2.0991890263157895,0.0,1,39.0,0.0,3218,0.1616273229532898
GERAL,GERAL,19864983969,[SEARCH - AJFANS - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,976,202,0.2069672131147541,0.04948277722772277,9.995521,233.666667,3.0,0.04277683731415573,0.2479276563677468,0,276.666667,3.0,202,0.2069672131147541
GERAL,GERAL,19897114487,[SEARCH - AJFANS - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,781,188,0.2407170294494238,0.06695710638297872,12.587936,179.166665,2.0,0.07025824809542557,0.19975565058032987,0,242.166665,2.0,188,0.2407170294494238
GERAL,GERAL,19897741874,[SEARCH - AJFANS - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,1287,445,0.3457653457653458,0.02391838426966292,10.643681,219.721572,7.0,0.04844167508504809,0.414259373079287,0,252.721572,7.0,445,0.3457653457653458
GERAL,GERAL,21623191643,[SEARCH - AJFANS - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,772,162,0.20984455958549222,0.0625742098765432,10.137022,152.833334,0.0,0.06632729742060066,0.19014084507042253,0,169.833334,0.0,162,0.20984455958549222
GERAL,GERAL,21623213450,[SEARCH - AJFANS - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,761,146,0.19185282522996058,0.15920429452054793,23.243827,180.982142,4.0,0.12843160514698737,0.10419091967403958,0,255.982142,4.0,146,0.19185282522996058
GERAL,GERAL,21690592680,[SEARCH - AJFANS - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,2871,715,0.24904214559386972,0.02052904195804196,14.678265,486.981822,12.0,0.03014129960686705,0.42629205688518906,24,669.306833,12.0,715,0.24904214559386972
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,486,41,0.08436213991769548,0.6021230243902439,24.687044,17.0,0.0,1.4521790588235295,0.0,0,88.0,11.0,41,0.08436213991769548
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,709,55,0.07757404795486601,0.4614869272727272,25.381781,25.0,0.0,1.01527124,0.0,2,219.0,13.0,55,0.07757404795486601
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,358,39,0.10893854748603352,0.6782248205128205,26.450768,11.0,0.0,2.404615272727273,0.0,0,35.0,4.0,39,0.10893854748603352
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,585,64,0.1094017094017094,0.411816296875,26.356243,27.0,0.0,0.9761571481481482,0.0,0,230.0,18.0,64,0.1094017094017094
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,902,70,0.07760532150776053,0.3392698,23.748886,31.0,0.0,0.7660930967741936,0.0,0,159.0,9.0,70,0.07760532150776053
GERAL,GERAL,21751147342,[APP INSTAL - NR],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-10,423,36,0.0851063829787234,0.6920854444444445,24.915076,12.0,0.0,2.0762563333333333,0.0,1,33.0,4.0,36,0.0851063829787234
GERAL,GERAL,22977110379,[PMAX - Churras - NR],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-10,4921,7,0.001422475106685633,1.6318437142857143,11.422906,130.0,0.0,0.0878685076923077,0.0,57,135.0,1.0,2739,0.5565941881731356
GERAL,GERAL,23042321436,[SEARCH - GIFTCARD - GS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,350,24,0.06857142857142857,3.13125,75.15,18.476191,0.0,4.0673967919036995,0.15151515151515152,2,47.476191,0.0,24,0.06857142857142857
GERAL,GERAL,23042373249,[DISPLAY - GIFTCARD - CS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,1849,90,0.048674959437533805,0.8153973888888889,73.385765,2.0,0.0,36.6928825,0.0,7,2.0,0.0,95,0.051379123850730124
GERAL,GERAL,23042375970,[DISPLAY - GIFTCARD - BS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,2135,167,0.07822014051522248,0.42718847904191615,71.340476,9.007351,1.007351,7.920250470976428,0.0,8,10.007351,1.007351,168,0.07868852459016394
GERAL,GERAL,23042403033,[DISPLAY - GIFTCARD - NK],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,2338,106,0.045337895637296836,0.7800207924528303,82.682204,2.0,0.0,41.341102,0.0,17,3.0,0.0,107,0.04576561163387511
GERAL,GERAL,23048088194,[DEMAND GEN - GIFTCARD - CS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,7720,129,0.01670984455958549,0.3726123798449612,48.066997,8.0,0.0,6.008374625,0.0,0,8.0,0.0,129,0.01670984455958549
GERAL,GERAL,23048100173,[DEMAND GEN - GIFTCARD - BS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,14958,247,0.016512902794491243,0.2776885668016194,68.589076,11.0,0.0,6.235370545454546,0.0,0,18.0,0.0,247,0.016512902794491243
GERAL,GERAL,23048123255,[DEMAND GEN - GIFTCARD - GS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,4725,116,0.02455026455026455,0.29173168965517243,33.840876,3.0,0.0,11.280292,0.0,0,4.0,0.0,116,0.02455026455026455
GERAL,GERAL,23048322156,[ALC - Beatles for Kids - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6839,6,0.000877321245796169,2.056982666666667,12.341896,5.0,0.0,2.4683792,0.0,0,5.0,0.0,367,0.053662816201199004
GERAL,GERAL,23048376656,[SEARCH - GIFTCARD - NR],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,1037,92,0.08871745419479267,0.48360832608695653,44.491966,111.283332,3.0,0.39980799640327086,0.16245006657789615,39,186.283332,3.0,92,0.08871745419479267
GERAL,GERAL,23048430695,[SEARCH - GIFTCARD - BS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,235,24,0.10212765957446808,1.0476470416666666,25.143529,35.0,1.0,0.7183865428571429,0.13973799126637554,3,65.0,1.0,24,0.10212765957446808
GERAL,GERAL,23048527910,[DISPLAY - GIFTCARD - NS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,1703,83,0.04873752201996477,0.957868421686747,79.503079,6.0,0.0,13.250513166666666,0.0,2,9.0,0.0,94,0.0551967116852613
GERAL,GERAL,23052153982,[DEMAND GEN - GIFTCARD - NS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,10631,170,0.015990969805286425,0.3517884176470588,59.804031,13.0,0.0,4.600310076923077,0.0,0,14.0,0.0,170,0.015990969805286425
GERAL,GERAL,23052156454,[DEMAND GEN - GIFTCARD - NK],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,14401,291,0.020206930074300397,0.2061512474226804,59.990013,41.0,0.0,1.4631710487804879,0.0,0,64.0,0.0,291,0.020206930074300397
GERAL,GERAL,23052308332,[DEMAND GEN - GIFTCARD - NR],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-10,4163,98,0.02354071582993034,0.681966612244898,66.832728,12.0,1.0,5.569394,0.0,0,12.0,1.0,98,0.02354071582993034
GERAL,GERAL,23052396841,[SEARCH - GIFTCARD - NK],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,296,27,0.09121621621621621,0.6890747407407408,18.605018,15.0,0.0,1.2403345333333335,0.3253012048192771,6,77.0,0.0,27,0.09121621621621621
GERAL,GERAL,23052399484,[SEARCH - GIFTCARD - NS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,318,39,0.12264150943396226,1.1941644615384615,46.572414,58.0,2.0,0.8029726551724138,0.19293478260869565,1,70.0,2.0,39,0.12264150943396226
GERAL,GERAL,23052439654,[SEARCH - GIFTCARD - CS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-10,624,41,0.06570512820512821,1.5358969512195122,62.971775,41.333333,1.0,1.5235106977702475,0.28063241106719367,7,96.333333,1.0,41,0.06570512820512821
GERAL,GERAL,23052483736,[DISPLAY - GIFTCARD - GS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,534,61,0.11423220973782772,0.3433005081967213,20.941331,1.0,0.0,20.941331,0.0,0,1.0,0.0,61,0.11423220973782772
GERAL,GERAL,23052496783,[DISPLAY - GIFTCARD - NR],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-10,2357,95,0.04030547305897327,0.8195908842105264,77.861134,7.0,0.0,11.123019142857144,0.0,1,8.0,0.0,95,0.04030547305897327
GERAL,GERAL,23069164011,[PMAX - Copo Oktober Kids 2025 - NK],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-10,15881,142,0.008941502424280587,0.515911809859155,73.259477,1077.979166,6.0,0.06796001194702124,0.12571428571428572,540,1175.979166,6.0,6610,0.41622064101756817
GERAL,GERAL,23071689533,[ALC - BFS 2025 - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,18553,38,0.002048186277151943,1.807787842105263,68.695938,22.0,0.0,3.122542636363636,0.0,0,25.0,0.0,1555,0.0838139384466124
GERAL,GERAL,23075167139,[Pmax - Oktober kids 2025 - NR],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-10,13728,60,0.004370629370629371,0.620023,37.20138,722.0,2.0,0.05152545706371191,0.2802547770700637,81,738.0,4.0,11371,0.8283071095571095
GERAL,GERAL,23104768485,[ALC - GIFTCARD - GS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6607,19,0.002875737853791433,1.4252315789473684,27.0794,6.0,0.0,4.513233333333333,0.0,0,7.0,0.0,371,0.05615256546087483
GERAL,GERAL,23110192466,[ALC - GIFTCARD - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6084,16,0.0026298487836949377,1.72097825,27.535652,5.0,0.0,5.5071304,0.0,0,5.0,0.0,343,0.05637738330046022
GERAL,GERAL,23110216052,[ALC - GIFTCARD - CS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,7142,15,0.002100252030243629,1.8150093999999999,27.225141,2.0,0.0,13.6125705,0.0,0,2.0,0.0,304,0.042565107812937555
GERAL,GERAL,23110249421,[ALC - GIFTCARD - NS],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6160,11,0.0017857142857142857,2.435279181818182,26.788071,4.0,0.0,6.69701775,0.0,0,4.0,0.0,306,0.04967532467532468
GERAL,GERAL,23110277006,[ALC - GIFTCARD - NR],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6392,13,0.0020337922403003755,2.047122,26.612586,7.0,0.0,3.801798,0.0,0,7.0,0.0,327,0.05115769712140175
GERAL,GERAL,23114547973,[ALC - GIFTCARD - NK],ENABLED,VIDEO,TARGET_CPM,2025-10-10,6331,9,0.001421576370241668,2.9676543333333334,26.708889,4.0,0.0,6.67722225,0.0,0,4.0,0.0,313,0.049439267098404675
GERAL,GERAL,19864983969,[SEARCH - AJFANS - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,454,96,0.21145374449339208,0.07521202083333332,7.220354,85.545292,1.0,0.08440387344752999,0.13435897435897437,0,168.545292,1.0,96,0.21145374449339208
GERAL,GERAL,19897114487,[SEARCH - AJFANS - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,598,156,0.2608695652173913,0.06171728846153846,9.627897,133.0544,2.0,0.0723606058875167,0.18237288135593221,0,230.0544,2.0,156,0.2608695652173913
GERAL,GERAL,19897741874,[SEARCH - AJFANS - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,952,328,0.3445378151260504,0.021159170731707318,6.940208,145.164285,2.0,0.04780933547118701,0.3878648233486943,0,156.164285,2.0,328,0.3445378151260504
GERAL,GERAL,21623191643,[SEARCH - AJFANS - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,521,129,0.2476007677543186,0.07374925581395349,9.513654,151.749999,3.0,0.06269294275250703,0.16551724137931034,0,200.749999,3.0,129,0.2476007677543186
GERAL,GERAL,21623213450,[SEARCH - AJFANS - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,533,122,0.22889305816135083,0.11815508196721312,14.41492,152.1875,0.0,0.09471816016427105,0.0999,0,300.187831,0.0,122,0.22889305816135083
GERAL,GERAL,21690592680,[SEARCH - AJFANS - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,1674,391,0.23357228195937874,0.02475408695652174,9.678848,329.300001,4.0,0.029392189403607077,0.27985896870868227,18,479.308051,4.0,391,0.23357228195937874
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,517,43,0.08317214700193423,0.5773651627906976,24.826702,13.0,0.0,1.9097463076923078,0.0,0,61.0,7.0,43,0.08317214700193423
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,339,35,0.10324483775811209,0.7124598285714285,24.936094,11.0,0.0,2.2669176363636363,0.0,0,26.0,1.0,35,0.10324483775811209
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,459,44,0.09586056644880174,0.563186840909091,24.780221,15.0,0.0,1.6520147333333335,0.0,0,57.0,4.0,44,0.09586056644880174
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,553,57,0.10307414104882459,0.4273704912280702,24.360118,28.0,0.0,0.8700042142857143,0.0,1,228.0,17.0,57,0.10307414104882459
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,419,36,0.08591885441527446,0.6924072222222223,24.92666,13.0,0.0,1.9174353846153844,0.0,1,46.0,4.0,36,0.08591885441527446
GERAL,GERAL,21751147342,[APP INSTAL - NR],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-09,818,63,0.07701711491442542,0.3849973968253968,24.254836,27.0,0.0,0.8983272592592592,0.0,1,194.0,12.0,67,0.08190709046454768
GERAL,GERAL,22977110379,[PMAX - Churras - NR],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-09,4366,11,0.0025194686211635364,0.8353924545454546,9.189317,112.0,0.0,0.08204747321428571,0.0,65,121.0,0.0,2122,0.4860284012826386
GERAL,GERAL,23042321436,[SEARCH - GIFTCARD - GS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,292,18,0.06164383561643835,2.4307870555555553,43.754167,15.571428,0.0,2.8099007361431467,0.14646464646464646,1,66.571428,0.0,18,0.06164383561643835
GERAL,GERAL,23042373249,[DISPLAY - GIFTCARD - CS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,103,8,0.07766990291262135,0.512097625,4.096781,0.0,0.0,0.0,0.0,0,0.0,0.0,8,0.07766990291262135
GERAL,GERAL,23042375970,[DISPLAY - GIFTCARD - BS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,1800,133,0.07388888888888889,0.3720567293233083,49.483545,3.0,0.0,16.494515,0.0,3,3.0,0.0,133,0.07388888888888889
GERAL,GERAL,23042403033,[DISPLAY - GIFTCARD - NK],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
GERAL,GERAL,23048088194,[DEMAND GEN - GIFTCARD - CS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,1298,56,0.04314329738058552,0.6545738571428572,36.656136,2.0,0.0,18.328068,0.0,0,2.0,0.0,56,0.04314329738058552
GERAL,GERAL,23048100173,[DEMAND GEN - GIFTCARD - BS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,1189,97,0.0815811606391926,0.32370408247422683,31.399296,3.0,0.0,10.466432,0.0,2,3.0,0.0,97,0.0815811606391926
GERAL,GERAL,23048123255,[DEMAND GEN - GIFTCARD - GS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,1086,44,0.040515653775322284,0.6698744318181817,29.474475,5.0,1.0,5.894895,0.0,0,5.0,1.0,44,0.040515653775322284
GERAL,GERAL,23048322156,[ALC - Beatles for Kids - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-09,6949,4,0.0005756223917110375,3.06174125,12.246965,7.0,0.0,1.7495664285714287,0.0,0,10.0,0.0,405,0.05828176716074255
GERAL,GERAL,23048376656,[SEARCH - GIFTCARD - NR],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,786,61,0.07760814249363868,0.561688475409836,34.262997,95.984526,1.0,0.35696375684555653,0.1263318112633181,38,150.984526,1.0,61,0.07760814249363868
GERAL,GERAL,23048430695,[SEARCH - GIFTCARD - BS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,213,27,0.1267605633802817,1.061157148148148,28.651243,44.333333,0.0,0.6462686439569071,0.13981042654028436,3,81.333333,0.0,27,0.1267605633802817
GERAL,GERAL,23048527910,[DISPLAY - GIFTCARD - NS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,433,32,0.07390300230946882,0.465954875,14.910556,2.0,1.0,7.455278,0.0,0,2.0,1.0,32,0.07390300230946882
GERAL,GERAL,23052153982,[DEMAND GEN - GIFTCARD - NS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,2046,104,0.05083088954056696,0.27921591346153846,29.038455,1.0,0.0,29.038455,0.0,3,1.0,0.0,104,0.05083088954056696
GERAL,GERAL,23052156454,[DEMAND GEN - GIFTCARD - NK],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
GERAL,GERAL,23052308332,[DEMAND GEN - GIFTCARD - NR],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-09,1031,39,0.037827352085354024,0.813979641025641,31.745206,3.0,0.0,10.581735333333334,0.0,0,3.0,0.0,39,0.037827352085354024
GERAL,GERAL,23052396841,[SEARCH - GIFTCARD - NK],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,254,36,0.14173228346456693,1.0921596666666666,39.317748,38.0,0.0,1.0346775789473683,0.16626506024096385,4,60.0,0.0,36,0.14173228346456693
GERAL,GERAL,23052399484,[SEARCH - GIFTCARD - NS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,143,18,0.1258741258741259,1.1203955555555556,20.16712,21.0,0.0,0.9603390476190475,0.15384615384615385,0,24.0,0.0,18,0.1258741258741259
GERAL,GERAL,23052439654,[SEARCH - GIFTCARD - CS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-09,451,34,0.07538802660753881,1.4355488235294118,48.80866,23.0,0.0,2.122115652173913,0.17733333333333334,16,42.0,0.0,34,0.07538802660753881
GERAL,GERAL,23052483736,[DISPLAY - GIFTCARD - GS],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,1939,147,0.07581227436823104,0.3049790612244898,44.831922,11.0,1.0,4.075629272727273,0.0,2,11.0,1.0,147,0.07581227436823104
GERAL,GERAL,23052496783,[DISPLAY - GIFTCARD - NR],PAUSED,DISPLAY,MAXIMIZE_CONVERSIONS,2025-10-09,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0
GERAL,GERAL,23069164011,[PMAX - Copo Oktober Kids 2025 - NK],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-09,12842,131,0.01020090328609251,0.35785102290076337,46.878484,809.0,3.0,0.05794621013597033,0.16580310880829016,389,959.0,3.0,6046,0.47079894097492603
GERAL,GERAL,23071689533,[ALC - BFS 2025 - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-09,17946,22,0.0012258999219881869,3.127359272727273,68.801904,19.0,0.0,3.6211528421052632,0.0,0,20.0,0.0,1830,0.10197258441992645
GERAL,GERAL,23075167139,[Pmax - Oktober kids 2025 - NR],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-09,14601,57,0.003903842202588864,0.7417265263157894,42.278412,610.0,1.0,0.06930887213114754,0.11004784688995216,156,781.0,1.0,10839,0.742346414629135
GERAL,GERAL,19864983969,[SEARCH - AJFANS - BS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,637,135,0.2119309262166405,0.057961511111111114,7.824804,146.772644,1.0,0.05331241426706191,0.21362586605080833,0,206.772644,1.0,135,0.2119309262166405
GERAL,GERAL,19897114487,[SEARCH - AJFANS - NK],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,623,116,0.18619582664526485,0.061994870689655174,7.191405,109.979166,2.0,0.06538879372844125,0.21265243902439024,0,155.479166,2.0,116,0.18619582664526485
GERAL,GERAL,19897741874,[SEARCH - AJFANS - NS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,832,367,0.4411057692307692,0.019952882833787464,7.322708,160.519836,2.0,0.045618710948595785,0.43087051938551574,1,227.519836,2.0,367,0.4411057692307692
GERAL,GERAL,21623191643,[SEARCH - AJFANS - GS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,576,145,0.2517361111111111,0.06525787586206896,9.462392,151.437501,1.0,0.06248380974009866,0.22897196261682243,0,213.437501,1.0,145,0.2517361111111111
GERAL,GERAL,21623213450,[SEARCH - AJFANS - NR],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,606,84,0.13861386138613863,0.19028889285714287,15.984267,179.854166,3.0,0.08887348764554057,0.0999,0,269.854166,3.0,84,0.13861386138613863
GERAL,GERAL,21690592680,[SEARCH - AJFANS - CS],ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,2010,439,0.21840796019900496,0.024870428246013668,10.918118,207.880281,3.0,0.052521181650702124,0.37639877924720244,26,300.880251,3.0,439,0.21840796019900496
GERAL,GERAL,21741027756,[APP INSTAL - GS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,289,32,0.11072664359861592,0.77246803125,24.718977,8.0,0.0,3.089872125,0.0,0,29.0,4.0,32,0.11072664359861592
GERAL,GERAL,21741076989,[APP INSTAL - NK],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,308,36,0.11688311688311688,0.6993016666666666,25.17486,11.0,0.0,2.2886236363636363,0.0,0,40.0,4.0,36,0.11688311688311688
GERAL,GERAL,21741092154,[APP INSTAL - NS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,817,55,0.06731946144430845,0.537704,29.57372,16.0,0.0,1.8483575,0.0,1,70.0,5.0,55,0.06731946144430845
GERAL,GERAL,21747173498,[APP INSTAL - CS],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,334,32,0.09580838323353294,0.84770225,27.126472,9.0,0.0,3.0140524444444443,0.0,3,27.0,4.0,32,0.09580838323353294
GERAL,GERAL,21750784471,[APP INSTAL - UNIFICADA],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,1046,53,0.05066921606118547,0.43959256603773583,23.298406,27.0,0.0,0.8629039259259259,0.0,1,131.0,11.0,54,0.05162523900573614
GERAL,GERAL,21751147342,[APP INSTAL - NR],PAUSED,MULTI_CHANNEL,MAXIMIZE_CONVERSIONS,2025-10-08,531,35,0.06591337099811675,0.7269852285714286,25.444483,14.0,0.0,1.8174630714285713,0.0,0,31.0,0.0,35,0.06591337099811675
GERAL,GERAL,22977110379,[PMAX - Churras - NR],PAUSED,PERFORMANCE_MAX,MAXIMIZE_CONVERSIONS,2025-10-08,5057,4,0.0007909827961241843,2.507752,10.031008,100.0,0.0,0.10031008,0.0,46,114.0,4.0,3044,0.6019379078505043
GERAL,GERAL,23042321436,[SEARCH - GIFTCARD - GS],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,270,19,0.07037037037037037,1.5823881052631579,30.065374,11.5,0.0,2.6143803478260867,0.15946843853820597,2,31.5,0.0,19,0.07037037037037037
GERAL,GERAL,23048088194,[DEMAND GEN - GIFTCARD - CS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-08,1064,73,0.06860902255639098,0.4014769726027397,29.307819,2.0,0.0,14.6539095,0.0,2,2.0,0.0,73,0.06860902255639098
GERAL,GERAL,23048100173,[DEMAND GEN - GIFTCARD - BS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-08,62,4,0.06451612903225806,0.529882,2.119528,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.06451612903225806
GERAL,GERAL,23048123255,[DEMAND GEN - GIFTCARD - GS],PAUSED,DEMAND_GEN,TARGET_CPA,2025-10-08,712,28,0.03932584269662921,0.7297055,20.431754,6.0,1.0,3.4052923333333336,0.0,0,6.0,1.0,28,0.03932584269662921
GERAL,GERAL,23048322156,[ALC - Beatles for Kids - BS],ENABLED,VIDEO,TARGET_CPM,2025-10-08,7289,5,0.0006859651529702291,2.4402114,12.201057,9.0,0.0,1.355673,0.0,0,9.0,0.0,387,0.053093702839895736
GERAL,GERAL,23048376656,[SEARCH - GIFTCARD - NR],PAUSED,SEARCH,MAXIMIZE_CONVERSIONS,2025-10-08,1113,75,0.0673854447439353,0.36417157333333333,27.312868,89.125,0.0,0.30645574193548386,0.20764119601328904,41,99.125,0.0,75,0.0673854447439353
