shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,23,WEDNESDAY,1727,0,0.0,3.097517,25.0,0.0
GERAL,GERAL,0,THURSDAY,2000,0,0.0,4.382104,38.0,0.0
GERAL,GERAL,1,THURSDAY,1115,2,0.0017937219730941704,2.256931,28.0,0.0
GERAL,GERAL,2,THURSDAY,631,0,0.0,1.242034,8.0,0.0
GERAL,GERAL,3,THURSDAY,503,1,0.0019880715705765406,1.029872,11.0,0.0
GERAL,GERAL,4,THURSDAY,327,0,0.0,0.623091,7.0,0.0
GERAL,GERAL,5,THURSDAY,358,0,0.0,0.624627,6.0,0.0
GERAL,GERAL,6,THURSDAY,552,0,0.0,1.004193,12.0,0.0
GERAL,GERAL,7,THURSDAY,1015,1,0.0009852216748768472,1.963976,25.0,0.0
GERAL,GERAL,8,THURSDAY,2068,1,0.00048355899419729207,4.459132,40.0,0.0
GERAL,GERAL,9,THURSDAY,3598,2,0.0005558643690939411,8.063819,73.0,0.0
GERAL,GERAL,10,THURSDAY,6004,3,0.0004996668887408394,14.160521,102.0,0.0
GERAL,GERAL,11,THURSDAY,5232,6,0.0011467889908256881,11.827757,90.0,0.0
GERAL,GERAL,12,THURSDAY,3766,1,0.0002655337227827934,8.851506,79.0,0.0
GERAL,GERAL,13,THURSDAY,4990,4,0.0008016032064128256,14.511894,84.0,0.0
GERAL,GERAL,14,THURSDAY,5571,8,0.0014360078980434393,19.310049,109.0,0.0
GERAL,GERAL,15,THURSDAY,4491,4,0.0008906702293475841,13.486457,94.0,0.0
GERAL,GERAL,16,THURSDAY,3135,3,0.0009569377990430622,7.49559,63.0,0.0
GERAL,GERAL,17,THURSDAY,4431,2,0.0004513653802753329,11.589815,67.0,0.0
GERAL,GERAL,18,THURSDAY,3384,2,0.000591016548463357,8.279979,50.0,0.0
GERAL,GERAL,19,THURSDAY,2857,0,0.0,6.790779,57.0,0.0
GERAL,GERAL,20,THURSDAY,2456,1,0.00040716612377850165,5.759948,32.0,0.0
GERAL,GERAL,21,THURSDAY,1790,1,0.0005586592178770949,4.22029,28.0,0.0
GERAL,GERAL,22,THURSDAY,1411,0,0.0,3.081528,17.0,0.0
GERAL,GERAL,23,THURSDAY,1165,0,0.0,2.349238,12.0,0.0
GERAL,GERAL,0,FRIDAY,2832,0,0.0,6.738209,48.0,0.0
GERAL,GERAL,1,FRIDAY,1813,0,0.0,4.457905,30.0,0.0
GERAL,GERAL,2,FRIDAY,878,0,0.0,2.029654,17.0,0.0
GERAL,GERAL,3,FRIDAY,707,0,0.0,1.55292,10.0,0.0
GERAL,GERAL,4,FRIDAY,592,0,0.0,1.38157,8.0,0.0
GERAL,GERAL,5,FRIDAY,572,0,0.0,1.416864,9.0,0.0
GERAL,GERAL,6,FRIDAY,750,0,0.0,2.296048,10.0,0.0
GERAL,GERAL,7,FRIDAY,1231,3,0.002437043054427295,4.301504,29.0,0.0
GERAL,GERAL,8,FRIDAY,1986,0,0.0,5.730499,35.0,0.0
GERAL,GERAL,9,FRIDAY,2777,4,0.0014404033129276198,7.921218,37.0,0.0
GERAL,GERAL,10,FRIDAY,4761,4,0.0008401596303297626,11.791814,84.0,0.0
GERAL,GERAL,11,FRIDAY,4391,4,0.0009109542245502164,11.256566,84.0,0.0
GERAL,GERAL,12,FRIDAY,3507,4,0.0011405759908753922,10.533546,63.0,0.0
GERAL,GERAL,13,FRIDAY,3485,3,0.000860832137733142,10.288483,62.0,0.0
GERAL,GERAL,14,FRIDAY,3506,4,0.0011409013120365088,10.310416,67.0,0.0
GERAL,GERAL,15,FRIDAY,3314,4,0.0012070006035003018,10.325607,64.0,0.0
GERAL,GERAL,16,FRIDAY,3945,14,0.003548795944233207,12.57424,98.0,0.0
GERAL,GERAL,17,FRIDAY,3896,7,0.0017967145790554414,11.333199,94.0,0.0
GERAL,GERAL,18,FRIDAY,3747,5,0.0013344008540165466,10.232068,74.0,0.0
GERAL,GERAL,19,FRIDAY,3935,3,0.0007623888182973316,10.94344,74.0,0.0
GERAL,GERAL,20,FRIDAY,3394,7,0.0020624631703005302,9.40718,72.0,0.0
GERAL,GERAL,21,FRIDAY,2242,2,0.0008920606601248885,5.647439,42.0,0.0
GERAL,GERAL,22,FRIDAY,910,2,0.002197802197802198,2.221586,18.0,0.0
GERAL,GERAL,23,FRIDAY,478,0,0.0,1.056782,10.0,0.0
GERAL,GERAL,0,SATURDAY,1143,2,0.0017497812773403325,2.701711,28.0,0.0
GERAL,GERAL,1,SATURDAY,968,1,0.0010330578512396695,1.959633,22.0,0.0
GERAL,GERAL,2,SATURDAY,687,0,0.0,1.445757,5.0,0.0
GERAL,GERAL,3,SATURDAY,458,1,0.002183406113537118,0.961442,10.0,0.0
GERAL,GERAL,4,SATURDAY,315,0,0.0,0.729488,5.0,0.0
GERAL,GERAL,5,SATURDAY,280,0,0.0,0.744994,12.0,0.0
GERAL,GERAL,6,SATURDAY,456,0,0.0,1.347996,10.0,0.0
GERAL,GERAL,7,SATURDAY,794,1,0.0012594458438287153,2.733934,19.0,0.0
GERAL,GERAL,8,SATURDAY,1417,2,0.0014114326040931546,4.875297,34.0,0.0
GERAL,GERAL,9,SATURDAY,2494,6,0.0024057738572574178,7.840359,45.0,0.0
GERAL,GERAL,10,SATURDAY,4587,8,0.0017440592980161324,13.108231,90.0,0.0
GERAL,GERAL,11,SATURDAY,4830,7,0.0014492753623188406,13.978052,99.0,0.0
GERAL,GERAL,12,SATURDAY,4180,11,0.002631578947368421,13.098291,110.0,0.0
GERAL,GERAL,13,SATURDAY,4249,12,0.002824193927983055,11.482425,89.0,0.0
GERAL,GERAL,14,SATURDAY,4798,9,0.0018757815756565235,12.537467,105.0,0.0
GERAL,GERAL,15,SATURDAY,4605,9,0.001954397394136808,11.619997,81.0,0.0
GERAL,GERAL,16,SATURDAY,3326,3,0.0009019843656043296,7.44946,61.0,0.0
GERAL,GERAL,17,SATURDAY,3183,4,0.0012566760917373547,7.013135,56.0,0.0
GERAL,GERAL,18,SATURDAY,2963,11,0.003712453594330071,7.847559,57.0,0.0
GERAL,GERAL,19,SATURDAY,3411,3,0.0008795074758135445,8.43058,62.0,0.0
GERAL,GERAL,20,SATURDAY,3782,2,0.0005288207297726071,9.386846,67.0,0.0
GERAL,GERAL,21,SATURDAY,3741,2,0.0005346164127238706,8.630344,61.0,0.0
GERAL,GERAL,22,SATURDAY,3146,2,0.0006357279084551812,7.370796,53.0,0.0
GERAL,GERAL,23,SATURDAY,2940,2,0.0006802721088435374,6.18126,40.0,0.0
GERAL,GERAL,0,SUNDAY,25,1,0.04,0.32,0.0,0.0
GERAL,GERAL,1,SUNDAY,17,1,0.058823529411764705,0.45,1.0,0.0
GERAL,GERAL,2,SUNDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,SUNDAY,7,1,0.14285714285714285,0.21,0.0,0.0
GERAL,GERAL,4,SUNDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,SUNDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,SUNDAY,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,SUNDAY,23,1,0.043478260869565216,0.29,1.0,0.0
GERAL,GERAL,8,SUNDAY,82,9,0.10975609756097561,4.31,2.0,0.0
GERAL,GERAL,9,SUNDAY,121,14,0.11570247933884298,10.305524,18.561342,0.0
GERAL,GERAL,10,SUNDAY,178,25,0.1404494382022472,15.431005,14.185185,0.0
GERAL,GERAL,11,SUNDAY,189,22,0.1164021164021164,12.384987,17.0,0.0
GERAL,GERAL,12,SUNDAY,194,25,0.12886597938144329,14.55,35.0,0.0
GERAL,GERAL,13,SUNDAY,169,23,0.13609467455621302,13.455615,17.0,0.0
GERAL,GERAL,14,SUNDAY,162,20,0.12345679012345678,13.7278,18.5,0.0
GERAL,GERAL,15,SUNDAY,162,16,0.09876543209876543,8.28625,9.5,0.0
GERAL,GERAL,16,SUNDAY,148,18,0.12162162162162163,9.517981,7.0,0.0
GERAL,GERAL,17,SUNDAY,151,15,0.09933774834437085,9.8,13.0,0.0
GERAL,GERAL,18,SUNDAY,182,16,0.08791208791208792,9.909901,11.0,0.0
GERAL,GERAL,19,SUNDAY,156,13,0.08333333333333333,6.955215,14.0,0.0
GERAL,GERAL,20,SUNDAY,38,3,0.07894736842105263,0.87,4.0,0.0
GERAL,GERAL,9,TUESDAY,23,5,0.21739130434782608,1.725145,2.5,0.0
GERAL,GERAL,10,TUESDAY,47,4,0.0851063829787234,3.44,15.0,0.0
GERAL,GERAL,11,TUESDAY,46,5,0.10869565217391304,4.547056,6.0,0.0
GERAL,GERAL,12,TUESDAY,40,7,0.175,7.92747,9.0,0.0
GERAL,GERAL,13,TUESDAY,37,2,0.05405405405405406,0.16,0.0,0.0
GERAL,GERAL,14,TUESDAY,70,9,0.12857142857142856,5.170107,7.0,0.0
GERAL,GERAL,15,TUESDAY,38,5,0.13157894736842105,4.843888,5.0,0.0
GERAL,GERAL,16,TUESDAY,26,4,0.15384615384615385,3.63,5.0,0.0
GERAL,GERAL,17,TUESDAY,45,6,0.13333333333333333,4.109575,7.0,0.0
GERAL,GERAL,18,TUESDAY,50,5,0.1,6.25,6.0,0.0
GERAL,GERAL,19,TUESDAY,74,17,0.22972972972972974,17.84472,30.043479,0.0
GERAL,GERAL,20,TUESDAY,35,8,0.22857142857142856,4.744577,13.0,0.0
GERAL,GERAL,21,TUESDAY,45,5,0.1111111111111111,4.371747,2.0,0.0
GERAL,GERAL,22,TUESDAY,42,4,0.09523809523809523,2.51,5.0,0.0
GERAL,GERAL,23,TUESDAY,22,1,0.045454545454545456,1.44,0.0,0.0
GERAL,GERAL,0,WEDNESDAY,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,WEDNESDAY,2,2,1.0,0.2,1.0,0.0
GERAL,GERAL,3,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,WEDNESDAY,11,1,0.09090909090909091,0.03,0.0,0.0
GERAL,GERAL,6,WEDNESDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,WEDNESDAY,25,3,0.12,1.65916,2.0,0.0
GERAL,GERAL,8,WEDNESDAY,37,3,0.08108108108108109,0.573256,0.0,0.0
GERAL,GERAL,9,WEDNESDAY,60,4,0.06666666666666667,4.19,5.0,0.0
GERAL,GERAL,10,WEDNESDAY,82,8,0.0975609756097561,6.79,7.0,0.0
GERAL,GERAL,11,WEDNESDAY,66,3,0.045454545454545456,2.735785,5.0,0.0
GERAL,GERAL,12,WEDNESDAY,66,9,0.13636363636363635,5.90162,15.0,0.0
GERAL,GERAL,13,WEDNESDAY,61,3,0.04918032786885246,3.177059,3.0,0.0
GERAL,GERAL,14,WEDNESDAY,75,8,0.10666666666666667,6.73,7.5,0.0
GERAL,GERAL,15,WEDNESDAY,75,5,0.06666666666666667,4.64,6.0,0.0
GERAL,GERAL,16,WEDNESDAY,71,7,0.09859154929577464,4.260746,5.0,0.0
GERAL,GERAL,17,WEDNESDAY,88,5,0.056818181818181816,3.73,4.0,0.0
GERAL,GERAL,18,WEDNESDAY,94,9,0.09574468085106383,4.752417,7.0,0.0
GERAL,GERAL,19,WEDNESDAY,85,6,0.07058823529411765,5.518635,7.0,0.0
GERAL,GERAL,20,WEDNESDAY,100,6,0.06,1.589639,5.0,0.0
GERAL,GERAL,21,WEDNESDAY,89,8,0.0898876404494382,5.756311,8.0,0.0
GERAL,GERAL,22,WEDNESDAY,45,3,0.06666666666666667,1.354364,3.0,0.0
GERAL,GERAL,23,WEDNESDAY,33,4,0.12121212121212122,1.992555,1.0,0.0
GERAL,GERAL,0,THURSDAY,29,4,0.13793103448275862,2.61,2.0,0.0
GERAL,GERAL,1,THURSDAY,9,2,0.2222222222222222,1.79,1.0,0.0
GERAL,GERAL,2,THURSDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,THURSDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,THURSDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,THURSDAY,7,3,0.42857142857142855,3.955924,4.0,0.0
GERAL,GERAL,6,THURSDAY,14,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,THURSDAY,58,9,0.15517241379310345,7.566703,7.0,0.0
GERAL,GERAL,8,THURSDAY,82,12,0.14634146341463414,10.238356,6.5,0.0
GERAL,GERAL,9,THURSDAY,107,14,0.1308411214953271,7.093915,16.0,0.0
GERAL,GERAL,10,THURSDAY,156,15,0.09615384615384616,6.95,15.0,0.0
GERAL,GERAL,11,THURSDAY,124,14,0.11290322580645161,8.461012,19.0,0.0
GERAL,GERAL,12,THURSDAY,80,16,0.2,11.6,15.0,0.0
GERAL,GERAL,13,THURSDAY,92,11,0.11956521739130435,4.613013,13.3125,0.0
GERAL,GERAL,14,THURSDAY,85,9,0.10588235294117647,3.21,11.5,0.0
GERAL,GERAL,15,THURSDAY,96,19,0.19791666666666666,10.897341,24.78869,0.0
GERAL,GERAL,16,THURSDAY,94,8,0.0851063829787234,6.07826,12.0,0.0
GERAL,GERAL,17,THURSDAY,88,15,0.17045454545454544,7.097554,8.0,0.0
GERAL,GERAL,18,THURSDAY,103,7,0.06796116504854369,5.77,10.0,0.0
GERAL,GERAL,19,THURSDAY,74,8,0.10810810810810811,7.548591,2.0,0.0
GERAL,GERAL,20,THURSDAY,77,7,0.09090909090909091,5.541871,5.6875,0.0
GERAL,GERAL,21,THURSDAY,89,5,0.056179775280898875,3.183282,1.407408,0.0
GERAL,GERAL,22,THURSDAY,17,3,0.17647058823529413,2.258532,2.0,0.0
GERAL,GERAL,0,FRIDAY,11,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,FRIDAY,4,1,0.25,0.24,0.0,0.0
GERAL,GERAL,2,FRIDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,FRIDAY,20,1,0.05,0.9,2.0,0.0
GERAL,GERAL,7,FRIDAY,28,1,0.03571428571428571,0.68,1.0,0.0
GERAL,GERAL,8,FRIDAY,47,6,0.1276595744680851,2.069823,4.0,0.0
GERAL,GERAL,9,FRIDAY,56,6,0.10714285714285714,3.99,6.0,0.0
GERAL,GERAL,10,FRIDAY,78,13,0.16666666666666666,9.541757,12.0,0.0
GERAL,GERAL,11,FRIDAY,83,11,0.13253012048192772,5.388055,7.0,0.0
GERAL,GERAL,12,FRIDAY,76,10,0.13157894736842105,5.18,12.666666,0.0
GERAL,GERAL,13,FRIDAY,71,7,0.09859154929577464,3.192226,7.0,0.0
GERAL,GERAL,14,FRIDAY,74,5,0.06756756756756757,3.166282,3.0,0.0
GERAL,GERAL,15,FRIDAY,68,7,0.10294117647058823,3.61,7.0,0.0
GERAL,GERAL,16,FRIDAY,81,12,0.14814814814814814,7.124856,10.0,0.0
GERAL,GERAL,17,FRIDAY,90,16,0.17777777777777778,11.711237,19.0,0.0
GERAL,GERAL,18,FRIDAY,106,15,0.14150943396226415,8.995748,8.0,0.0
GERAL,GERAL,19,FRIDAY,101,10,0.09900990099009901,4.752716,5.60204,0.0
GERAL,GERAL,20,FRIDAY,88,13,0.14772727272727273,8.05489,15.409091,0.0
GERAL,GERAL,21,FRIDAY,59,3,0.05084745762711865,1.07,1.0,0.0
GERAL,GERAL,22,FRIDAY,58,6,0.10344827586206896,1.838469,3.0,0.0
GERAL,GERAL,23,FRIDAY,31,5,0.16129032258064516,1.667932,1.0,0.0
GERAL,GERAL,0,SATURDAY,18,3,0.16666666666666666,0.629372,0.0,0.0
GERAL,GERAL,1,SATURDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,2,SATURDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,SATURDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,SATURDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,SATURDAY,11,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,SATURDAY,39,2,0.05128205128205128,1.53,2.0,0.0
GERAL,GERAL,8,SATURDAY,59,7,0.11864406779661017,5.092258,5.0,0.0
GERAL,GERAL,9,SATURDAY,109,4,0.03669724770642202,3.28,3.0,0.0
GERAL,GERAL,10,SATURDAY,128,6,0.046875,4.43,3.0,0.0
GERAL,GERAL,11,SATURDAY,138,18,0.13043478260869565,14.770292,21.185185,0.0
GERAL,GERAL,12,SATURDAY,145,18,0.12413793103448276,12.131766,21.0,0.0
GERAL,GERAL,13,SATURDAY,136,12,0.08823529411764706,11.247502,10.590909,0.0
GERAL,GERAL,14,SATURDAY,168,16,0.09523809523809523,10.339568,21.0,0.0
GERAL,GERAL,15,SATURDAY,130,14,0.1076923076923077,8.319517,11.5,0.0
GERAL,GERAL,16,SATURDAY,126,17,0.1349206349206349,13.700643,20.5,0.0
GERAL,GERAL,17,SATURDAY,158,16,0.10126582278481013,12.184359,16.0,0.0
GERAL,GERAL,18,SATURDAY,173,23,0.1329479768786127,15.788207,31.166666,0.0
GERAL,GERAL,19,SATURDAY,163,26,0.15950920245398773,17.996973,19.0,0.0
GERAL,GERAL,0,SUNDAY,14,2,0.14285714285714285,6.42,2.0,0.0
GERAL,GERAL,1,SUNDAY,9,2,0.2222222222222222,0.68,1.0,0.0
GERAL,GERAL,4,SUNDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,SUNDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,SUNDAY,4,1,0.25,0.67,1.0,0.0
GERAL,GERAL,7,SUNDAY,17,2,0.11764705882352941,2.79,0.699999,0.0
GERAL,GERAL,8,SUNDAY,42,7,0.16666666666666666,4.953898,3.033333,0.0
GERAL,GERAL,9,SUNDAY,53,11,0.20754716981132076,8.38,3.533332,0.0
GERAL,GERAL,10,SUNDAY,72,12,0.16666666666666666,13.142502,5.5,0.0
GERAL,GERAL,11,SUNDAY,95,18,0.18947368421052632,13.569117,6.0,0.0
GERAL,GERAL,12,SUNDAY,67,21,0.31343283582089554,13.292666,10.8,0.0
GERAL,GERAL,13,SUNDAY,86,13,0.1511627906976744,8.252414,5.0,0.0
GERAL,GERAL,14,SUNDAY,56,7,0.125,2.908885,1.0,0.0
GERAL,GERAL,15,SUNDAY,45,13,0.28888888888888886,5.717191,3.666667,0.0
GERAL,GERAL,16,SUNDAY,46,7,0.15217391304347827,5.09,2.0,0.0
GERAL,GERAL,17,SUNDAY,77,15,0.19480519480519481,12.362663,1.666666,0.0
GERAL,GERAL,18,SUNDAY,22,5,0.22727272727272727,2.76,2.0,0.0
GERAL,GERAL,19,SUNDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,22,SUNDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,23,SUNDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,8,MONDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,10,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,11,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,12,MONDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,18,MONDAY,2,2,1.0,1.18,0.0,0.0
GERAL,GERAL,19,MONDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,20,MONDAY,1,1,1.0,0.98,0.0,0.0
GERAL,GERAL,1,TUESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,TUESDAY,1,1,1.0,1.08,0.0,0.0
GERAL,GERAL,6,TUESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,TUESDAY,10,0,0.0,0.0,0.0,0.0
GERAL,GERAL,8,TUESDAY,17,2,0.11764705882352941,6.315607,3.0,0.0
GERAL,GERAL,9,TUESDAY,25,2,0.08,1.27,2.0,0.0
GERAL,GERAL,10,TUESDAY,32,2,0.0625,7.097303,2.0,0.0
GERAL,GERAL,11,TUESDAY,36,2,0.05555555555555555,3.19,1.0,0.0
GERAL,GERAL,12,TUESDAY,35,5,0.14285714285714285,13.485,2.185185,0.0
GERAL,GERAL,13,TUESDAY,16,2,0.125,1.82,1.0,0.0
GERAL,GERAL,14,TUESDAY,11,1,0.09090909090909091,2.64,1.0,0.0
GERAL,GERAL,15,TUESDAY,29,2,0.06896551724137931,2.96,1.0,0.0
GERAL,GERAL,16,TUESDAY,21,4,0.19047619047619047,8.43,1.0,0.0
GERAL,GERAL,17,TUESDAY,17,1,0.058823529411764705,3.01,1.0,0.0
GERAL,GERAL,18,TUESDAY,27,3,0.1111111111111111,3.6,0.0,0.0
GERAL,GERAL,19,TUESDAY,26,4,0.15384615384615385,11.61,5.3125,0.0
GERAL,GERAL,20,TUESDAY,25,4,0.16,7.53,3.0,0.0
GERAL,GERAL,21,TUESDAY,16,1,0.0625,1.06,0.0,0.0
GERAL,GERAL,22,TUESDAY,7,1,0.14285714285714285,2.54,0.0,0.0
GERAL,GERAL,23,TUESDAY,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,WEDNESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,WEDNESDAY,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,WEDNESDAY,17,1,0.058823529411764705,3.29,1.0,0.0
GERAL,GERAL,8,WEDNESDAY,26,1,0.038461538461538464,4.495842,1.0,0.0
GERAL,GERAL,9,WEDNESDAY,25,4,0.16,11.43,3.396895,0.0
GERAL,GERAL,10,WEDNESDAY,23,3,0.13043478260869565,5.98421,2.0,0.0
GERAL,GERAL,11,WEDNESDAY,26,1,0.038461538461538464,7.22,1.0,0.0
GERAL,GERAL,12,WEDNESDAY,34,3,0.08823529411764706,2.63,1.0,0.0
GERAL,GERAL,13,WEDNESDAY,41,5,0.12195121951219512,11.95,5.0,0.0
GERAL,GERAL,14,WEDNESDAY,36,4,0.1111111111111111,12.53,1.0,0.0
GERAL,GERAL,15,WEDNESDAY,31,4,0.12903225806451613,15.243459,1.0,0.0
GERAL,GERAL,16,WEDNESDAY,23,3,0.13043478260869565,10.3,3.0,0.0
GERAL,GERAL,17,WEDNESDAY,40,2,0.05,6.38,2.0,0.0
GERAL,GERAL,18,WEDNESDAY,31,1,0.03225806451612903,1.96,0.0,0.0
GERAL,GERAL,19,WEDNESDAY,32,4,0.125,5.618489,1.5,0.0
GERAL,GERAL,20,WEDNESDAY,21,3,0.14285714285714285,5.85757,5.0,0.0
GERAL,GERAL,0,THURSDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,THURSDAY,6,1,0.16666666666666666,0.01,0.0,0.0
GERAL,GERAL,4,THURSDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,THURSDAY,4,2,0.5,4.4,0.0,0.0
GERAL,GERAL,6,THURSDAY,15,1,0.06666666666666667,1.25,1.0,0.0
GERAL,GERAL,7,THURSDAY,24,3,0.125,6.41,2.0,0.0
GERAL,GERAL,8,THURSDAY,33,3,0.09090909090909091,7.26,1.0,0.0
GERAL,GERAL,9,THURSDAY,29,6,0.20689655172413793,9.88,5.0,0.0
GERAL,GERAL,10,THURSDAY,37,6,0.16216216216216217,11.711365,3.0,0.0
GERAL,GERAL,11,THURSDAY,32,5,0.15625,6.7,3.0,0.0
GERAL,GERAL,12,THURSDAY,32,3,0.09375,12.11,2.0,0.0
GERAL,GERAL,13,THURSDAY,31,5,0.16129032258064516,9.08,1.0,0.0
GERAL,GERAL,14,THURSDAY,26,1,0.038461538461538464,1.53,1.0,0.0
GERAL,GERAL,15,THURSDAY,20,3,0.15,5.55,2.6875,0.0
GERAL,GERAL,16,THURSDAY,8,1,0.125,1.32,0.0,0.0
GERAL,GERAL,17,THURSDAY,25,3,0.12,4.658707,1.0,0.0
GERAL,GERAL,18,THURSDAY,16,2,0.125,2.92,2.0,0.0
GERAL,GERAL,19,THURSDAY,33,4,0.12121212121212122,8.008778,1.0,0.0
GERAL,GERAL,20,THURSDAY,26,2,0.07692307692307693,3.96,0.0,0.0
GERAL,GERAL,21,THURSDAY,19,2,0.10526315789473684,5.595297,1.0,0.0
GERAL,GERAL,22,THURSDAY,14,1,0.07142857142857142,2.08,1.0,0.0
GERAL,GERAL,0,FRIDAY,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,FRIDAY,5,1,0.2,0.799261,1.0,0.0
GERAL,GERAL,2,FRIDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,FRIDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,FRIDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,FRIDAY,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,FRIDAY,12,2,0.16666666666666666,4.67,0.0,0.0
GERAL,GERAL,7,FRIDAY,8,1,0.125,1.02,0.0,0.0
GERAL,GERAL,8,FRIDAY,20,3,0.15,9.52,1.0,0.0
GERAL,GERAL,9,FRIDAY,28,4,0.14285714285714285,9.05,3.5,0.0
GERAL,GERAL,10,FRIDAY,41,7,0.17073170731707318,10.654966,2.0,0.0
GERAL,GERAL,11,FRIDAY,46,7,0.15217391304347827,12.340554,2.0,0.0
GERAL,GERAL,12,FRIDAY,52,3,0.057692307692307696,5.705,2.0,0.0
GERAL,GERAL,13,FRIDAY,29,2,0.06896551724137931,5.590763,1.5,0.0
GERAL,GERAL,14,FRIDAY,40,0,0.0,0.0,0.0,0.0
GERAL,GERAL,15,FRIDAY,32,3,0.09375,6.517842,2.0,0.0
GERAL,GERAL,16,FRIDAY,31,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,FRIDAY,44,7,0.1590909090909091,10.16,5.388888,0.0
GERAL,GERAL,18,FRIDAY,41,6,0.14634146341463414,21.520638,8.0,0.0
GERAL,GERAL,19,FRIDAY,39,5,0.1282051282051282,7.78,2.0,0.0
GERAL,GERAL,0,SATURDAY,9,1,0.1111111111111111,0.43,0.0,0.0
GERAL,GERAL,1,SATURDAY,5,2,0.4,1.73,2.0,0.0
GERAL,GERAL,2,SATURDAY,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,SATURDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,SATURDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,SATURDAY,10,3,0.3,4.476142,1.0,0.0
GERAL,GERAL,7,SATURDAY,15,3,0.2,2.413525,0.0,0.0
GERAL,GERAL,8,SATURDAY,46,5,0.10869565217391304,6.201224,0.0,0.0
GERAL,GERAL,9,SATURDAY,73,12,0.1643835616438356,13.69,4.6875,0.0
GERAL,GERAL,10,SATURDAY,96,11,0.11458333333333333,12.912662,7.5,0.0
GERAL,GERAL,11,SATURDAY,92,16,0.17391304347826086,27.523117,8.0,0.0
GERAL,GERAL,12,SATURDAY,108,11,0.10185185185185185,14.73902,2.0,0.0
GERAL,GERAL,13,SATURDAY,79,11,0.13924050632911392,16.829855,5.90909,0.0
GERAL,GERAL,14,SATURDAY,5,1,0.2,3.64,1.0,0.0
GERAL,GERAL,0,SUNDAY,12,1,0.08333333333333333,1.1,0.0,0.0
GERAL,GERAL,1,SUNDAY,4,1,0.25,0.82,2.0,0.0
GERAL,GERAL,2,SUNDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,SUNDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,SUNDAY,4,0,0.0,0.0,0.0,0.0
