shopping,shopping_sigla,conversion_action_name,categoria,data,conversoes,valor_conversoes
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-08,7.108773,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-09,1.200657,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-10,4.798631,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-11,2.99765,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-12,2.561075,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-13,8.44159,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-14,9.99311,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-15,4.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-16,6.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-17,6.084709,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-18,6.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-20,9.911953,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-21,0.137471,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-22,4.992987,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-24,4.999315,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-26,4.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-27,10.921781,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-28,1.056643,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-29,4.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-07-30,2.999252,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-01,2.070012,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-02,3.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-03,1.026761,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-05,2.845719,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-06,1.00306,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-07,5.00306,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-09,2.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-10,2.021311,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-11,4.013536,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-12,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-13,4.653642,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-14,8.370276,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-15,0.985266,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-16,6.000554,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-17,2.005948,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-18,2.781071,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-20,2.00271,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-21,11.021636,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-22,0.006492,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-23,3.005863,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-24,4.583926,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-25,7.414599,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-27,7.939629,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-08-28,0.961526,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-09-11,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-10-18,0.746784,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-10-19,0.248933,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-11-17,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2025-12-21,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2026-01-08,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2026-01-18,1.0,0.0
GERAL,GERAL,CS - Forms site Institucional AJ - Franquias,SUBMIT_LEAD_FORM,2026-02-12,1.0,0.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-03-16,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-03-17,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-03-23,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-03-28,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-03-29,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-03,3.0,3.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-06,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-08,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-09,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-13,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-14,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-24,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-27,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-04-28,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-01,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-02,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-03,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-04,4.005287,4.005287
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-05,4.0,4.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-06,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-08,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-09,0.994713,0.994713
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-10,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-11,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-12,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-13,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-15,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-17,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-18,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-20,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-22,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-25,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-26,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-28,4.0,4.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-05-29,3.0,3.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-02,1.005379,1.005379
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-09,1.994621,1.994621
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-11,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-14,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-18,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-21,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-06-26,0.0,0.000394
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-06,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-07,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-10,0.0,0.000562
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-11,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-14,1.000394,1.000394
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-16,1.000562,1.000562
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-19,0.999212,0.999212
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-20,1.001316,1.001316
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-21,1.00066,1.00066
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-25,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-07-29,0.019203,0.019203
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-02,0.998024,0.998024
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-05,0.0,0.001994
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-06,0.008451,0.008451
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-07,0.998006,0.998006
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-08,2.971222,2.971222
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-09,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-12,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-18,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-19,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-20,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-22,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-23,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-08-27,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-09,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-10,0.5,0.5
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-17,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-22,0.5,0.5
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-24,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-26,0.0,0.003747
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-09-30,0.0,0.000655
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-02,0.0,0.000686
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-03,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-04,2.000339,2.000339
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-05,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-06,2.996223,2.996223
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-07,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-08,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-09,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-10,1.007351,1.007351
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-11,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-12,3.001512,3.001512
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-13,0.998689,0.998689
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-14,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-15,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-16,2.02518,2.02518
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-17,1.995745,1.995745
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-18,2.999661,2.999661
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-20,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-23,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-25,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-28,2.973026,2.973026
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-10-30,0.997186,0.997186
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-11-01,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-11-04,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-11-11,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-11-21,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-11-28,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-12-03,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-12-10,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-12-13,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2025-12-15,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2026-01-17,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2026-01-18,1.0,1.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2026-01-28,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2026-02-01,2.0,2.0
GERAL,GERAL,GTM AJ - Conversion download ap. comercial,DEFAULT,2026-02-03,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-01,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-02,8.0,8.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-03,5.0,5.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-04,4.0,4.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-05,4.0,4.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-06,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-07,6.0,6.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-08,11.0,11.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-09,6.0,6.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-10,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-12,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-13,4.0,4.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-14,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-15,3.0,3.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-16,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-18,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-19,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-21,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-22,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-23,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-25,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-26,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-28,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-29,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-04-30,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-02,3.0,3.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-03,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-04,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-05,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-06,3.0,3.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-07,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-08,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-09,2.0,2.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-10,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-12,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-13,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-14,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-17,1.0,1.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-18,4.0,4.0
GERAL,GERAL,Almeida Junior – GA4 (web) form_franquia,SUBMIT_LEAD_FORM,2025-05-19,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-06,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-09,22.0,22.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-15,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-16,6.0,6.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-17,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-18,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-19,8.0,8.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-20,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-21,16.0,16.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-23,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-24,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-25,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-29,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-04-30,12.0,12.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-01,5.0,5.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-02,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-04,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-06,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-09,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-10,34.0,34.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-12,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-13,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-14,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-16,5.0,5.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-17,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-19,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-20,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-21,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-22,25.0,25.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-23,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-24,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-27,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-29,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-30,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-05-31,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-03,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-04,4.0,4.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-05,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-07,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-08,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-09,6.0,6.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-13,3.0,3.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-14,2.0,2.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-18,1.0,1.0
GERAL,GERAL,YouTube follow-on views,YOUTUBE_FOLLOW_ON_VIEWS,2025-06-20,7.0,7.0
